anio_enfr,prov_id,prov_nombre,grupo_edad_10,sexo,defun_n,defun_mean,lx,Tx,ex,AVP
2005,78,Santa Cruz,40 a 49,Varón,1,0.17,94807.19,3198267.55,33.72,5.62
2005,78,Santa Cruz,50 a 59,Mujer,6,1,94611.04,2803255.32,29.61,29.61
2005,78,Santa Cruz,50 a 59,Varón,6,1,91004.18,2267126.11,24.88,24.88
2005,78,Santa Cruz,60 a 69,Mujer,12,2,89138.12,1881505.15,21.06,42.12
2005,78,Santa Cruz,60 a 69,Varón,22,3.67,81649.99,1398833.14,17.06,62.54
2005,78,Santa Cruz,70 a 79,Mujer,21,3.5,77039.5,1045016.18,13.47,47.14
2005,78,Santa Cruz,70 a 79,Varón,17,2.83,62091.13,672544.48,10.69,30.28
2005,78,Santa Cruz,80+,Mujer,13,4.33,61218.22,517455,8.45,36.63
2005,78,Santa Cruz,80+,Varón,11,3.67,40745.57,276362.57,6.78,24.87
2005,82,Santa Fe,20 a 29,Mujer,4,0.67,98676.96,5721835.44,57.98,38.65
2005,82,Santa Fe,20 a 29,Varón,3,0.5,97988.53,5129326.1,52.34,26.17
2005,82,Santa Fe,30 a 39,Mujer,8,1.33,98073.65,4737959.6,48.31,64.41
2005,82,Santa Fe,30 a 39,Varón,12,2,96648.18,4156118.88,42.99,85.99
2005,82,Santa Fe,40 a 49,Mujer,31,5.17,96966.42,3762283.1,38.79,200.42
2005,82,Santa Fe,40 a 49,Varón,54,9,94807.19,3198267.55,33.72,303.48
2005,82,Santa Fe,50 a 59,Mujer,118,19.67,94611.04,2803255.32,29.61,582.32
2005,82,Santa Fe,50 a 59,Varón,225,37.5,91004.18,2267126.11,24.88,932.98
2005,82,Santa Fe,60 a 69,Mujer,324,54,89138.12,1881505.15,21.06,1137.33
2005,82,Santa Fe,60 a 69,Varón,522,87,81649.99,1398833.14,17.06,1483.98
2005,82,Santa Fe,70 a 79,Mujer,600,100,77039.5,1045016.18,13.47,1346.75
2005,82,Santa Fe,70 a 79,Varón,690,115,62091.13,672544.48,10.69,1229.02
2005,82,Santa Fe,80+,Mujer,706,235.33,61218.22,517455,8.45,1989.19
2005,82,Santa Fe,80+,Varón,452,150.67,40745.57,276362.57,6.78,1021.92
2005,86,Santiago del Estero,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2005,86,Santiago del Estero,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,86,Santiago del Estero,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2005,86,Santiago del Estero,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2005,86,Santiago del Estero,40 a 49,Mujer,9,1.5,96966.42,3762283.1,38.79,58.19
2005,86,Santiago del Estero,40 a 49,Varón,11,1.83,94807.19,3198267.55,33.72,61.82
2005,86,Santiago del Estero,50 a 59,Mujer,28,4.67,94611.04,2803255.32,29.61,138.18
2005,86,Santiago del Estero,50 a 59,Varón,48,8,91004.18,2267126.11,24.88,199.04
2005,86,Santiago del Estero,60 a 69,Mujer,66,11,89138.12,1881505.15,21.06,231.68
2005,86,Santiago del Estero,60 a 69,Varón,65,10.83,81649.99,1398833.14,17.06,184.79
2005,86,Santiago del Estero,70 a 79,Mujer,83,13.83,77039.5,1045016.18,13.47,186.3
2005,86,Santiago del Estero,70 a 79,Varón,74,12.33,62091.13,672544.48,10.69,131.81
2005,86,Santiago del Estero,80+,Mujer,72,24,61218.22,517455,8.45,202.86
2005,86,Santiago del Estero,80+,Varón,38,12.67,40745.57,276362.57,6.78,85.91
2005,90,Tucumán,20 a 29,Mujer,7,1.17,98676.96,5721835.44,57.98,67.65
2005,90,Tucumán,20 a 29,Varón,6,1,97988.53,5129326.1,52.34,52.34
2005,90,Tucumán,30 a 39,Mujer,4,0.67,98073.65,4737959.6,48.31,32.2
2005,90,Tucumán,30 a 39,Varón,6,1,96648.18,4156118.88,42.99,42.99
2005,90,Tucumán,40 a 49,Mujer,17,2.83,96966.42,3762283.1,38.79,109.91
2005,90,Tucumán,40 a 49,Varón,14,2.33,94807.19,3198267.55,33.72,78.68
2005,90,Tucumán,50 a 59,Mujer,58,9.67,94611.04,2803255.32,29.61,286.23
2005,90,Tucumán,50 a 59,Varón,96,16,91004.18,2267126.11,24.88,398.07
2005,90,Tucumán,60 a 69,Mujer,136,22.67,89138.12,1881505.15,21.06,477.4
2005,90,Tucumán,60 a 69,Varón,158,26.33,81649.99,1398833.14,17.06,449.17
2005,90,Tucumán,70 a 79,Mujer,188,31.33,77039.5,1045016.18,13.47,421.98
2005,90,Tucumán,70 a 79,Varón,196,32.67,62091.13,672544.48,10.69,349.11
2005,90,Tucumán,80+,Mujer,152,50.67,61218.22,517455,8.45,428.27
2005,90,Tucumán,80+,Varón,88,29.33,40745.57,276362.57,6.78,198.96
2005,94,Tierra del Fuego,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2005,94,Tierra del Fuego,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2005,94,Tierra del Fuego,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2005,94,Tierra del Fuego,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2005,94,Tierra del Fuego,40 a 49,Mujer,1,0.17,96966.42,3762283.1,38.79,6.47
2005,94,Tierra del Fuego,40 a 49,Varón,1,0.17,94807.19,3198267.55,33.72,5.62
2005,94,Tierra del Fuego,50 a 59,Mujer,2,0.33,94611.04,2803255.32,29.61,9.87
2005,94,Tierra del Fuego,50 a 59,Varón,4,0.67,91004.18,2267126.11,24.88,16.59
2005,94,Tierra del Fuego,60 a 69,Mujer,3,0.5,89138.12,1881505.15,21.06,10.53
2005,94,Tierra del Fuego,60 a 69,Varón,2,0.33,81649.99,1398833.14,17.06,5.69
2005,94,Tierra del Fuego,70 a 79,Mujer,9,1.5,77039.5,1045016.18,13.47,20.2
2005,94,Tierra del Fuego,70 a 79,Varón,7,1.17,62091.13,672544.48,10.69,12.47
2005,94,Tierra del Fuego,80+,Mujer,4,1.33,61218.22,517455,8.45,11.27
2005,94,Tierra del Fuego,80+,Varón,2,0.67,40745.57,276362.57,6.78,4.52
2009,2,CABA,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2009,2,CABA,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2009,2,CABA,30 a 39,Mujer,7,1.17,98073.65,4737959.6,48.31,56.36
2009,2,CABA,30 a 39,Varón,6,1,96648.18,4156118.88,42.99,42.99
2009,2,CABA,40 a 49,Mujer,7,1.17,96966.42,3762283.1,38.79,45.26
2009,2,CABA,40 a 49,Varón,10,1.67,94807.19,3198267.55,33.72,56.2
2009,2,CABA,50 a 59,Mujer,19,3.17,94611.04,2803255.32,29.61,93.76
2009,2,CABA,50 a 59,Varón,34,5.67,91004.18,2267126.11,24.88,140.98
2009,2,CABA,60 a 69,Mujer,65,10.83,89138.12,1881505.15,21.06,228.17
2009,2,CABA,60 a 69,Varón,78,13,81649.99,1398833.14,17.06,221.74
2009,2,CABA,70 a 79,Mujer,120,20,77039.5,1045016.18,13.47,269.35
2009,2,CABA,70 a 79,Varón,139,23.17,62091.13,672544.48,10.69,247.59
2009,2,CABA,80+,Mujer,247,82.33,61218.22,517455,8.45,695.93
2009,2,CABA,80+,Varón,163,54.33,40745.57,276362.57,6.78,368.52
2009,6,Buenos Aires,20 a 29,Mujer,20,3.33,98676.96,5721835.44,57.98,193.27
2009,6,Buenos Aires,20 a 29,Varón,21,3.5,97988.53,5129326.1,52.34,183.18
2009,6,Buenos Aires,30 a 39,Mujer,45,7.5,98073.65,4737959.6,48.31,362.29
2009,6,Buenos Aires,30 a 39,Varón,49,8.17,96648.18,4156118.88,42.99,351.12
2009,6,Buenos Aires,40 a 49,Mujer,86,14.33,96966.42,3762283.1,38.79,556
2009,6,Buenos Aires,40 a 49,Varón,96,16,94807.19,3198267.55,33.72,539.53
2009,6,Buenos Aires,50 a 59,Mujer,285,47.5,94611.04,2803255.32,29.61,1406.46
2009,6,Buenos Aires,50 a 59,Varón,467,77.83,91004.18,2267126.11,24.88,1936.46
2009,6,Buenos Aires,60 a 69,Mujer,588,98,89138.12,1881505.15,21.06,2064.05
2009,6,Buenos Aires,60 a 69,Varón,867,144.5,81649.99,1398833.14,17.06,2464.77
2009,6,Buenos Aires,70 a 79,Mujer,1045,174.17,77039.5,1045016.18,13.47,2345.58
2009,6,Buenos Aires,70 a 79,Varón,1229,204.83,62091.13,672544.48,10.69,2189.09
2009,6,Buenos Aires,80+,Mujer,1413,471,61218.22,517455,8.45,3981.19
2009,6,Buenos Aires,80+,Varón,861,287,40745.57,276362.57,6.78,1946.62
2009,10,Catamarca,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,10,Catamarca,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,10,Catamarca,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2009,10,Catamarca,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2009,10,Catamarca,40 a 49,Mujer,0,0,96966.42,3762283.1,38.79,0
2009,10,Catamarca,40 a 49,Varón,4,0.67,94807.19,3198267.55,33.72,22.48
2009,10,Catamarca,50 a 59,Mujer,12,2,94611.04,2803255.32,29.61,59.22
2009,10,Catamarca,50 a 59,Varón,16,2.67,91004.18,2267126.11,24.88,66.35
2009,10,Catamarca,60 a 69,Mujer,20,3.33,89138.12,1881505.15,21.06,70.21
2009,10,Catamarca,60 a 69,Varón,38,6.33,81649.99,1398833.14,17.06,108.03
2009,10,Catamarca,70 a 79,Mujer,34,5.67,77039.5,1045016.18,13.47,76.32
2009,10,Catamarca,70 a 79,Varón,34,5.67,62091.13,672544.48,10.69,60.56
2009,10,Catamarca,80+,Mujer,26,8.67,61218.22,517455,8.45,73.26
2009,10,Catamarca,80+,Varón,18,6,40745.57,276362.57,6.78,40.7
2009,14,Córdoba,20 a 29,Mujer,3,0.5,98676.96,5721835.44,57.98,28.99
2009,14,Córdoba,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2009,14,Córdoba,30 a 39,Mujer,8,1.33,98073.65,4737959.6,48.31,64.41
2009,14,Córdoba,30 a 39,Varón,9,1.5,96648.18,4156118.88,42.99,64.49
2009,14,Córdoba,40 a 49,Mujer,25,4.17,96966.42,3762283.1,38.79,161.63
2009,14,Córdoba,40 a 49,Varón,34,5.67,94807.19,3198267.55,33.72,191.08
2009,14,Córdoba,50 a 59,Mujer,107,17.83,94611.04,2803255.32,29.61,528.04
2009,14,Córdoba,50 a 59,Varón,158,26.33,91004.18,2267126.11,24.88,655.16
2009,14,Córdoba,60 a 69,Mujer,231,38.5,89138.12,1881505.15,21.06,810.88
2009,14,Córdoba,60 a 69,Varón,333,55.5,81649.99,1398833.14,17.06,946.68
2009,14,Córdoba,70 a 79,Mujer,333,55.5,77039.5,1045016.18,13.47,747.44
2009,14,Córdoba,70 a 79,Varón,403,67.17,62091.13,672544.48,10.69,717.82
2009,14,Córdoba,80+,Mujer,373,124.33,61218.22,517455,8.45,1050.94
2009,14,Córdoba,80+,Varón,260,86.67,40745.57,276362.57,6.78,587.83
2009,18,Corrientes,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2009,18,Corrientes,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2009,18,Corrientes,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2009,18,Corrientes,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2009,18,Corrientes,40 a 49,Mujer,15,2.5,96966.42,3762283.1,38.79,96.98
2009,18,Corrientes,40 a 49,Varón,11,1.83,94807.19,3198267.55,33.72,61.82
2009,18,Corrientes,50 a 59,Mujer,24,4,94611.04,2803255.32,29.61,118.44
2009,18,Corrientes,50 a 59,Varón,40,6.67,91004.18,2267126.11,24.88,165.86
2009,18,Corrientes,60 a 69,Mujer,74,12.33,89138.12,1881505.15,21.06,259.76
2009,18,Corrientes,60 a 69,Varón,80,13.33,81649.99,1398833.14,17.06,227.43
2009,18,Corrientes,70 a 79,Mujer,106,17.67,77039.5,1045016.18,13.47,237.92
2009,18,Corrientes,70 a 79,Varón,86,14.33,62091.13,672544.48,10.69,153.18
2009,18,Corrientes,80+,Mujer,109,36.33,61218.22,517455,8.45,307.11
2009,18,Corrientes,80+,Varón,51,17,40745.57,276362.57,6.78,115.3
2009,22,Chaco,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2009,22,Chaco,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2009,22,Chaco,30 a 39,Mujer,6,1,98073.65,4737959.6,48.31,48.31
2009,22,Chaco,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2009,22,Chaco,40 a 49,Mujer,10,1.67,96966.42,3762283.1,38.79,64.65
2009,22,Chaco,40 a 49,Varón,12,2,94807.19,3198267.55,33.72,67.44
2009,22,Chaco,50 a 59,Mujer,47,7.83,94611.04,2803255.32,29.61,231.94
2009,22,Chaco,50 a 59,Varón,55,9.17,91004.18,2267126.11,24.88,228.06
2009,22,Chaco,60 a 69,Mujer,64,10.67,89138.12,1881505.15,21.06,224.66
2009,22,Chaco,60 a 69,Varón,88,14.67,81649.99,1398833.14,17.06,250.17
2009,22,Chaco,70 a 79,Mujer,118,19.67,77039.5,1045016.18,13.47,264.86
2009,22,Chaco,70 a 79,Varón,102,17,62091.13,672544.48,10.69,181.68
2009,22,Chaco,80+,Mujer,91,30.33,61218.22,517455,8.45,256.4
2009,22,Chaco,80+,Varón,29,9.67,40745.57,276362.57,6.78,65.57
2009,26,Chubut,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,26,Chubut,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,26,Chubut,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2009,26,Chubut,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2009,26,Chubut,40 a 49,Mujer,3,0.5,96966.42,3762283.1,38.79,19.4
2009,26,Chubut,40 a 49,Varón,5,0.83,94807.19,3198267.55,33.72,28.1
2009,26,Chubut,50 a 59,Mujer,9,1.5,94611.04,2803255.32,29.61,44.41
2009,26,Chubut,50 a 59,Varón,14,2.33,91004.18,2267126.11,24.88,58.05
2009,26,Chubut,60 a 69,Mujer,18,3,89138.12,1881505.15,21.06,63.19
2009,26,Chubut,60 a 69,Varón,28,4.67,81649.99,1398833.14,17.06,79.6
2009,26,Chubut,70 a 79,Mujer,31,5.17,77039.5,1045016.18,13.47,69.58
2009,26,Chubut,70 a 79,Varón,52,8.67,62091.13,672544.48,10.69,92.62
2009,26,Chubut,80+,Mujer,41,13.67,61218.22,517455,8.45,115.52
2009,26,Chubut,80+,Varón,26,8.67,40745.57,276362.57,6.78,58.78
2009,30,Entre Ríos,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2009,30,Entre Ríos,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,30,Entre Ríos,30 a 39,Mujer,5,0.83,98073.65,4737959.6,48.31,40.25
2009,30,Entre Ríos,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2009,30,Entre Ríos,40 a 49,Mujer,8,1.33,96966.42,3762283.1,38.79,51.72
2009,30,Entre Ríos,40 a 49,Varón,8,1.33,94807.19,3198267.55,33.72,44.96
2009,30,Entre Ríos,50 a 59,Mujer,23,3.83,94611.04,2803255.32,29.61,113.5
2009,30,Entre Ríos,50 a 59,Varón,39,6.5,91004.18,2267126.11,24.88,161.72
2009,30,Entre Ríos,60 a 69,Mujer,68,11.33,89138.12,1881505.15,21.06,238.7
2009,30,Entre Ríos,60 a 69,Varón,100,16.67,81649.99,1398833.14,17.06,284.29
2009,30,Entre Ríos,70 a 79,Mujer,123,20.5,77039.5,1045016.18,13.47,276.08
2009,30,Entre Ríos,70 a 79,Varón,116,19.33,62091.13,672544.48,10.69,206.62
2009,30,Entre Ríos,80+,Mujer,138,46,61218.22,517455,8.45,388.82
2009,30,Entre Ríos,80+,Varón,84,28,40745.57,276362.57,6.78,189.91
2009,34,Formosa,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,34,Formosa,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2009,34,Formosa,30 a 39,Mujer,4,0.67,98073.65,4737959.6,48.31,32.2
2009,34,Formosa,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2009,34,Formosa,40 a 49,Mujer,17,2.83,96966.42,3762283.1,38.79,109.91
2009,34,Formosa,40 a 49,Varón,11,1.83,94807.19,3198267.55,33.72,61.82
2009,34,Formosa,50 a 59,Mujer,32,5.33,94611.04,2803255.32,29.61,157.92
2009,34,Formosa,50 a 59,Varón,26,4.33,91004.18,2267126.11,24.88,107.81
2009,34,Formosa,60 a 69,Mujer,67,11.17,89138.12,1881505.15,21.06,235.19
2009,34,Formosa,60 a 69,Varón,72,12,81649.99,1398833.14,17.06,204.69
2009,34,Formosa,70 a 79,Mujer,77,12.83,77039.5,1045016.18,13.47,172.83
2009,34,Formosa,70 a 79,Varón,67,11.17,62091.13,672544.48,10.69,119.34
2009,34,Formosa,80+,Mujer,78,26,61218.22,517455,8.45,219.77
2009,34,Formosa,80+,Varón,41,13.67,40745.57,276362.57,6.78,92.7
2009,38,Jujuy,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,38,Jujuy,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,38,Jujuy,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2009,38,Jujuy,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2009,38,Jujuy,40 a 49,Mujer,2,0.33,96966.42,3762283.1,38.79,12.93
2009,38,Jujuy,40 a 49,Varón,7,1.17,94807.19,3198267.55,33.72,39.34
2009,38,Jujuy,50 a 59,Mujer,19,3.17,94611.04,2803255.32,29.61,93.76
2009,38,Jujuy,50 a 59,Varón,30,5,91004.18,2267126.11,24.88,124.4
2009,38,Jujuy,60 a 69,Mujer,34,5.67,89138.12,1881505.15,21.06,119.35
2009,38,Jujuy,60 a 69,Varón,55,9.17,81649.99,1398833.14,17.06,156.36
2009,38,Jujuy,70 a 79,Mujer,37,6.17,77039.5,1045016.18,13.47,83.05
2009,38,Jujuy,70 a 79,Varón,51,8.5,62091.13,672544.48,10.69,90.84
2009,38,Jujuy,80+,Mujer,32,10.67,61218.22,517455,8.45,90.16
2009,38,Jujuy,80+,Varón,22,7.33,40745.57,276362.57,6.78,49.74
2009,42,La Pampa,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,42,La Pampa,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,42,La Pampa,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2009,42,La Pampa,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2009,42,La Pampa,40 a 49,Mujer,1,0.17,96966.42,3762283.1,38.79,6.47
2009,42,La Pampa,40 a 49,Varón,3,0.5,94807.19,3198267.55,33.72,16.86
2009,42,La Pampa,50 a 59,Mujer,6,1,94611.04,2803255.32,29.61,29.61
2009,42,La Pampa,50 a 59,Varón,11,1.83,91004.18,2267126.11,24.88,45.61
2009,42,La Pampa,60 a 69,Mujer,12,2,89138.12,1881505.15,21.06,42.12
2009,42,La Pampa,60 a 69,Varón,14,2.33,81649.99,1398833.14,17.06,39.8
2009,42,La Pampa,70 a 79,Mujer,15,2.5,77039.5,1045016.18,13.47,33.67
2009,42,La Pampa,70 a 79,Varón,27,4.5,62091.13,672544.48,10.69,48.09
2009,42,La Pampa,80+,Mujer,25,8.33,61218.22,517455,8.45,70.44
2009,42,La Pampa,80+,Varón,16,5.33,40745.57,276362.57,6.78,36.17
2009,46,La Rioja,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2009,46,La Rioja,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,46,La Rioja,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2009,46,La Rioja,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2009,46,La Rioja,40 a 49,Mujer,1,0.17,96966.42,3762283.1,38.79,6.47
2009,46,La Rioja,40 a 49,Varón,9,1.5,94807.19,3198267.55,33.72,50.58
2009,46,La Rioja,50 a 59,Mujer,14,2.33,94611.04,2803255.32,29.61,69.09
2009,46,La Rioja,50 a 59,Varón,13,2.17,91004.18,2267126.11,24.88,53.91
2009,46,La Rioja,60 a 69,Mujer,22,3.67,89138.12,1881505.15,21.06,77.23
2009,46,La Rioja,60 a 69,Varón,34,5.67,81649.99,1398833.14,17.06,96.66
2009,46,La Rioja,70 a 79,Mujer,22,3.67,77039.5,1045016.18,13.47,49.38
2009,46,La Rioja,70 a 79,Varón,17,2.83,62091.13,672544.48,10.69,30.28
2009,46,La Rioja,80+,Mujer,14,4.67,61218.22,517455,8.45,39.45
2009,46,La Rioja,80+,Varón,11,3.67,40745.57,276362.57,6.78,24.87
2009,50,Mendoza,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2009,50,Mendoza,20 a 29,Varón,3,0.5,97988.53,5129326.1,52.34,26.17
2009,50,Mendoza,30 a 39,Mujer,9,1.5,98073.65,4737959.6,48.31,72.46
2009,50,Mendoza,30 a 39,Varón,8,1.33,96648.18,4156118.88,42.99,57.33
2009,50,Mendoza,40 a 49,Mujer,20,3.33,96966.42,3762283.1,38.79,129.3
2009,50,Mendoza,40 a 49,Varón,28,4.67,94807.19,3198267.55,33.72,157.36
2009,50,Mendoza,50 a 59,Mujer,78,13,94611.04,2803255.32,29.61,384.92
2009,50,Mendoza,50 a 59,Varón,133,22.17,91004.18,2267126.11,24.88,551.5
2009,50,Mendoza,60 a 69,Mujer,213,35.5,89138.12,1881505.15,21.06,747.69
2009,50,Mendoza,60 a 69,Varón,318,53,81649.99,1398833.14,17.06,904.03
2009,50,Mendoza,70 a 79,Mujer,325,54.17,77039.5,1045016.18,13.47,729.49
2009,50,Mendoza,70 a 79,Varón,387,64.5,62091.13,672544.48,10.69,689.32
2009,50,Mendoza,80+,Mujer,323,107.67,61218.22,517455,8.45,910.07
2009,50,Mendoza,80+,Varón,190,63.33,40745.57,276362.57,6.78,429.57
2009,54,Misiones,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2009,54,Misiones,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2009,54,Misiones,30 a 39,Mujer,2,0.33,98073.65,4737959.6,48.31,16.1
2009,54,Misiones,30 a 39,Varón,6,1,96648.18,4156118.88,42.99,42.99
2009,54,Misiones,40 a 49,Mujer,12,2,96966.42,3762283.1,38.79,77.58
2009,54,Misiones,40 a 49,Varón,15,2.5,94807.19,3198267.55,33.72,84.3
2009,54,Misiones,50 a 59,Mujer,38,6.33,94611.04,2803255.32,29.61,187.53
2009,54,Misiones,50 a 59,Varón,49,8.17,91004.18,2267126.11,24.88,203.18
2009,54,Misiones,60 a 69,Mujer,77,12.83,89138.12,1881505.15,21.06,270.29
2009,54,Misiones,60 a 69,Varón,92,15.33,81649.99,1398833.14,17.06,261.54
2009,54,Misiones,70 a 79,Mujer,135,22.5,77039.5,1045016.18,13.47,303.02
2009,54,Misiones,70 a 79,Varón,126,21,62091.13,672544.48,10.69,224.43
2009,54,Misiones,80+,Mujer,103,34.33,61218.22,517455,8.45,290.21
2009,54,Misiones,80+,Varón,64,21.33,40745.57,276362.57,6.78,144.7
2009,58,Neuquén,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2009,58,Neuquén,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,58,Neuquén,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2009,58,Neuquén,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2009,58,Neuquén,40 a 49,Mujer,9,1.5,96966.42,3762283.1,38.79,58.19
2009,58,Neuquén,40 a 49,Varón,7,1.17,94807.19,3198267.55,33.72,39.34
2009,58,Neuquén,50 a 59,Mujer,22,3.67,94611.04,2803255.32,29.61,108.57
