anio_enfr,prov_id,prov_nombre,grupo_edad_10,sexo,defun_n,defun_mean,lx,Tx,ex,AVP
2009,58,Neuquén,50 a 59,Varón,36,6,91004.18,2267126.11,24.88,149.28
2009,58,Neuquén,60 a 69,Mujer,42,7,89138.12,1881505.15,21.06,147.43
2009,58,Neuquén,60 a 69,Varón,78,13,81649.99,1398833.14,17.06,221.74
2009,58,Neuquén,70 a 79,Mujer,74,12.33,77039.5,1045016.18,13.47,166.1
2009,58,Neuquén,70 a 79,Varón,81,13.5,62091.13,672544.48,10.69,144.28
2009,58,Neuquén,80+,Mujer,91,30.33,61218.22,517455,8.45,256.4
2009,58,Neuquén,80+,Varón,51,17,40745.57,276362.57,6.78,115.3
2009,62,Río Negro,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,62,Río Negro,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,62,Río Negro,30 a 39,Mujer,2,0.33,98073.65,4737959.6,48.31,16.1
2009,62,Río Negro,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2009,62,Río Negro,40 a 49,Mujer,3,0.5,96966.42,3762283.1,38.79,19.4
2009,62,Río Negro,40 a 49,Varón,6,1,94807.19,3198267.55,33.72,33.72
2009,62,Río Negro,50 a 59,Mujer,12,2,94611.04,2803255.32,29.61,59.22
2009,62,Río Negro,50 a 59,Varón,14,2.33,91004.18,2267126.11,24.88,58.05
2009,62,Río Negro,60 a 69,Mujer,33,5.5,89138.12,1881505.15,21.06,115.84
2009,62,Río Negro,60 a 69,Varón,40,6.67,81649.99,1398833.14,17.06,113.72
2009,62,Río Negro,70 a 79,Mujer,42,7,77039.5,1045016.18,13.47,94.27
2009,62,Río Negro,70 a 79,Varón,62,10.33,62091.13,672544.48,10.69,110.43
2009,62,Río Negro,80+,Mujer,55,18.33,61218.22,517455,8.45,154.96
2009,62,Río Negro,80+,Varón,43,14.33,40745.57,276362.57,6.78,97.22
2009,66,Salta,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,66,Salta,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,66,Salta,30 a 39,Mujer,4,0.67,98073.65,4737959.6,48.31,32.2
2009,66,Salta,30 a 39,Varón,4,0.67,96648.18,4156118.88,42.99,28.66
2009,66,Salta,40 a 49,Mujer,9,1.5,96966.42,3762283.1,38.79,58.19
2009,66,Salta,40 a 49,Varón,10,1.67,94807.19,3198267.55,33.72,56.2
2009,66,Salta,50 a 59,Mujer,44,7.33,94611.04,2803255.32,29.61,217.14
2009,66,Salta,50 a 59,Varón,50,8.33,91004.18,2267126.11,24.88,207.33
2009,66,Salta,60 a 69,Mujer,75,12.5,89138.12,1881505.15,21.06,263.27
2009,66,Salta,60 a 69,Varón,106,17.67,81649.99,1398833.14,17.06,301.34
2009,66,Salta,70 a 79,Mujer,113,18.83,77039.5,1045016.18,13.47,253.64
2009,66,Salta,70 a 79,Varón,96,16,62091.13,672544.48,10.69,170.99
2009,66,Salta,80+,Mujer,94,31.33,61218.22,517455,8.45,264.85
2009,66,Salta,80+,Varón,50,16.67,40745.57,276362.57,6.78,113.04
2009,70,San Juan,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2009,70,San Juan,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2009,70,San Juan,30 a 39,Mujer,4,0.67,98073.65,4737959.6,48.31,32.2
2009,70,San Juan,30 a 39,Varón,4,0.67,96648.18,4156118.88,42.99,28.66
2009,70,San Juan,40 a 49,Mujer,10,1.67,96966.42,3762283.1,38.79,64.65
2009,70,San Juan,40 a 49,Varón,9,1.5,94807.19,3198267.55,33.72,50.58
2009,70,San Juan,50 a 59,Mujer,37,6.17,94611.04,2803255.32,29.61,182.59
2009,70,San Juan,50 a 59,Varón,49,8.17,91004.18,2267126.11,24.88,203.18
2009,70,San Juan,60 a 69,Mujer,131,21.83,89138.12,1881505.15,21.06,459.85
2009,70,San Juan,60 a 69,Varón,152,25.33,81649.99,1398833.14,17.06,432.12
2009,70,San Juan,70 a 79,Mujer,150,25,77039.5,1045016.18,13.47,336.69
2009,70,San Juan,70 a 79,Varón,159,26.5,62091.13,672544.48,10.69,283.21
2009,70,San Juan,80+,Mujer,151,50.33,61218.22,517455,8.45,425.45
2009,70,San Juan,80+,Varón,83,27.67,40745.57,276362.57,6.78,187.65
2009,74,San Luis,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2009,74,San Luis,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2009,74,San Luis,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2009,74,San Luis,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2009,74,San Luis,40 a 49,Mujer,2,0.33,96966.42,3762283.1,38.79,12.93
2009,74,San Luis,40 a 49,Varón,8,1.33,94807.19,3198267.55,33.72,44.96
2009,74,San Luis,50 a 59,Mujer,11,1.83,94611.04,2803255.32,29.61,54.28
2009,74,San Luis,50 a 59,Varón,15,2.5,91004.18,2267126.11,24.88,62.2
2009,74,San Luis,60 a 69,Mujer,37,6.17,89138.12,1881505.15,21.06,129.88
2009,74,San Luis,60 a 69,Varón,64,10.67,81649.99,1398833.14,17.06,181.94
2009,74,San Luis,70 a 79,Mujer,70,11.67,77039.5,1045016.18,13.47,157.12
2009,74,San Luis,70 a 79,Varón,62,10.33,62091.13,672544.48,10.69,110.43
2009,74,San Luis,80+,Mujer,75,25,61218.22,517455,8.45,211.32
2009,74,San Luis,80+,Varón,54,18,40745.57,276362.57,6.78,122.09
2009,78,Santa Cruz,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2009,78,Santa Cruz,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,78,Santa Cruz,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2009,78,Santa Cruz,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2009,78,Santa Cruz,40 a 49,Mujer,3,0.5,96966.42,3762283.1,38.79,19.4
2009,78,Santa Cruz,40 a 49,Varón,1,0.17,94807.19,3198267.55,33.72,5.62
2009,78,Santa Cruz,50 a 59,Mujer,5,0.83,94611.04,2803255.32,29.61,24.67
2009,78,Santa Cruz,50 a 59,Varón,7,1.17,91004.18,2267126.11,24.88,29.03
2009,78,Santa Cruz,60 a 69,Mujer,7,1.17,89138.12,1881505.15,21.06,24.57
2009,78,Santa Cruz,60 a 69,Varón,26,4.33,81649.99,1398833.14,17.06,73.91
2009,78,Santa Cruz,70 a 79,Mujer,16,2.67,77039.5,1045016.18,13.47,35.91
2009,78,Santa Cruz,70 a 79,Varón,24,4,62091.13,672544.48,10.69,42.75
2009,78,Santa Cruz,80+,Mujer,17,5.67,61218.22,517455,8.45,47.9
2009,78,Santa Cruz,80+,Varón,16,5.33,40745.57,276362.57,6.78,36.17
2009,82,Santa Fe,20 a 29,Mujer,3,0.5,98676.96,5721835.44,57.98,28.99
2009,82,Santa Fe,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2009,82,Santa Fe,30 a 39,Mujer,13,2.17,98073.65,4737959.6,48.31,104.66
2009,82,Santa Fe,30 a 39,Varón,5,0.83,96648.18,4156118.88,42.99,35.83
2009,82,Santa Fe,40 a 49,Mujer,27,4.5,96966.42,3762283.1,38.79,174.56
2009,82,Santa Fe,40 a 49,Varón,40,6.67,94807.19,3198267.55,33.72,224.8
2009,82,Santa Fe,50 a 59,Mujer,102,17,94611.04,2803255.32,29.61,503.36
2009,82,Santa Fe,50 a 59,Varón,129,21.5,91004.18,2267126.11,24.88,534.91
2009,82,Santa Fe,60 a 69,Mujer,213,35.5,89138.12,1881505.15,21.06,747.69
2009,82,Santa Fe,60 a 69,Varón,327,54.5,81649.99,1398833.14,17.06,929.62
2009,82,Santa Fe,70 a 79,Mujer,385,64.17,77039.5,1045016.18,13.47,864.16
2009,82,Santa Fe,70 a 79,Varón,439,73.17,62091.13,672544.48,10.69,781.94
2009,82,Santa Fe,80+,Mujer,474,158,61218.22,517455,8.45,1335.52
2009,82,Santa Fe,80+,Varón,322,107.33,40745.57,276362.57,6.78,728
2009,86,Santiago del Estero,20 a 29,Mujer,3,0.5,98676.96,5721835.44,57.98,28.99
2009,86,Santiago del Estero,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,86,Santiago del Estero,30 a 39,Mujer,2,0.33,98073.65,4737959.6,48.31,16.1
2009,86,Santiago del Estero,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2009,86,Santiago del Estero,40 a 49,Mujer,6,1,96966.42,3762283.1,38.79,38.79
2009,86,Santiago del Estero,40 a 49,Varón,9,1.5,94807.19,3198267.55,33.72,50.58
2009,86,Santiago del Estero,50 a 59,Mujer,31,5.17,94611.04,2803255.32,29.61,152.98
2009,86,Santiago del Estero,50 a 59,Varón,36,6,91004.18,2267126.11,24.88,149.28
2009,86,Santiago del Estero,60 a 69,Mujer,38,6.33,89138.12,1881505.15,21.06,133.39
2009,86,Santiago del Estero,60 a 69,Varón,64,10.67,81649.99,1398833.14,17.06,181.94
2009,86,Santiago del Estero,70 a 79,Mujer,52,8.67,77039.5,1045016.18,13.47,116.72
2009,86,Santiago del Estero,70 a 79,Varón,67,11.17,62091.13,672544.48,10.69,119.34
2009,86,Santiago del Estero,80+,Mujer,53,17.67,61218.22,517455,8.45,149.33
2009,86,Santiago del Estero,80+,Varón,29,9.67,40745.57,276362.57,6.78,65.57
2009,90,Tucumán,20 a 29,Mujer,4,0.67,98676.96,5721835.44,57.98,38.65
2009,90,Tucumán,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2009,90,Tucumán,30 a 39,Mujer,4,0.67,98073.65,4737959.6,48.31,32.2
2009,90,Tucumán,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2009,90,Tucumán,40 a 49,Mujer,13,2.17,96966.42,3762283.1,38.79,84.05
2009,90,Tucumán,40 a 49,Varón,17,2.83,94807.19,3198267.55,33.72,95.54
2009,90,Tucumán,50 a 59,Mujer,62,10.33,94611.04,2803255.32,29.61,305.97
2009,90,Tucumán,50 a 59,Varón,78,13,91004.18,2267126.11,24.88,323.43
2009,90,Tucumán,60 a 69,Mujer,132,22,89138.12,1881505.15,21.06,463.36
2009,90,Tucumán,60 a 69,Varón,162,27,81649.99,1398833.14,17.06,460.55
2009,90,Tucumán,70 a 79,Mujer,145,24.17,77039.5,1045016.18,13.47,325.46
2009,90,Tucumán,70 a 79,Varón,166,27.67,62091.13,672544.48,10.69,295.68
2009,90,Tucumán,80+,Mujer,154,51.33,61218.22,517455,8.45,433.9
2009,90,Tucumán,80+,Varón,108,36,40745.57,276362.57,6.78,244.18
2009,94,Tierra del Fuego,20 a 29,Mujer,1,0.17,98676.96,5721835.44,57.98,9.66
2009,94,Tierra del Fuego,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2009,94,Tierra del Fuego,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2009,94,Tierra del Fuego,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2009,94,Tierra del Fuego,40 a 49,Mujer,0,0,96966.42,3762283.1,38.79,0
2009,94,Tierra del Fuego,40 a 49,Varón,0,0,94807.19,3198267.55,33.72,0
2009,94,Tierra del Fuego,50 a 59,Mujer,3,0.5,94611.04,2803255.32,29.61,14.8
2009,94,Tierra del Fuego,50 a 59,Varón,4,0.67,91004.18,2267126.11,24.88,16.59
2009,94,Tierra del Fuego,60 a 69,Mujer,2,0.33,89138.12,1881505.15,21.06,7.02
2009,94,Tierra del Fuego,60 a 69,Varón,5,0.83,81649.99,1398833.14,17.06,14.21
2009,94,Tierra del Fuego,70 a 79,Mujer,4,0.67,77039.5,1045016.18,13.47,8.98
2009,94,Tierra del Fuego,70 a 79,Varón,9,1.5,62091.13,672544.48,10.69,16.03
2009,94,Tierra del Fuego,80+,Mujer,7,2.33,61218.22,517455,8.45,19.72
2009,94,Tierra del Fuego,80+,Varón,5,1.67,40745.57,276362.57,6.78,11.3
2013,2,CABA,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2013,2,CABA,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2013,2,CABA,30 a 39,Mujer,6,1,98073.65,4737959.6,48.31,48.31
2013,2,CABA,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2013,2,CABA,40 a 49,Mujer,6,1,96966.42,3762283.1,38.79,38.79
2013,2,CABA,40 a 49,Varón,26,4.33,94807.19,3198267.55,33.72,146.12
2013,2,CABA,50 a 59,Mujer,29,4.83,94611.04,2803255.32,29.61,143.11
2013,2,CABA,50 a 59,Varón,58,9.67,91004.18,2267126.11,24.88,240.5
2013,2,CABA,60 a 69,Mujer,53,8.83,89138.12,1881505.15,21.06,186.05
2013,2,CABA,60 a 69,Varón,123,20.5,81649.99,1398833.14,17.06,349.67
2013,2,CABA,70 a 79,Mujer,120,20,77039.5,1045016.18,13.47,269.35
2013,2,CABA,70 a 79,Varón,156,26,62091.13,672544.48,10.69,277.87
2013,2,CABA,80+,Mujer,333,111,61218.22,517455,8.45,938.24
2013,2,CABA,80+,Varón,228,76,40745.57,276362.57,6.78,515.48
2013,6,Buenos Aires,20 a 29,Mujer,16,2.67,98676.96,5721835.44,57.98,154.62
2013,6,Buenos Aires,20 a 29,Varón,19,3.17,97988.53,5129326.1,52.34,165.74
2013,6,Buenos Aires,30 a 39,Mujer,38,6.33,98073.65,4737959.6,48.31,305.94
2013,6,Buenos Aires,30 a 39,Varón,51,8.5,96648.18,4156118.88,42.99,365.45
2013,6,Buenos Aires,40 a 49,Mujer,96,16,96966.42,3762283.1,38.79,620.65
2013,6,Buenos Aires,40 a 49,Varón,146,24.33,94807.19,3198267.55,33.72,820.53
2013,6,Buenos Aires,50 a 59,Mujer,274,45.67,94611.04,2803255.32,29.61,1352.17
2013,6,Buenos Aires,50 a 59,Varón,433,72.17,91004.18,2267126.11,24.88,1795.47
2013,6,Buenos Aires,60 a 69,Mujer,709,118.17,89138.12,1881505.15,21.06,2488.79
2013,6,Buenos Aires,60 a 69,Varón,981,163.5,81649.99,1398833.14,17.06,2788.86
2013,6,Buenos Aires,70 a 79,Mujer,984,164,77039.5,1045016.18,13.47,2208.66
2013,6,Buenos Aires,70 a 79,Varón,1146,191,62091.13,672544.48,10.69,2041.25
2013,6,Buenos Aires,80+,Mujer,1489,496.33,61218.22,517455,8.45,4195.32
2013,6,Buenos Aires,80+,Varón,1004,334.67,40745.57,276362.57,6.78,2269.92
2013,10,Catamarca,20 a 29,Mujer,3,0.5,98676.96,5721835.44,57.98,28.99
2013,10,Catamarca,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2013,10,Catamarca,30 a 39,Mujer,0,0,98073.65,4737959.6,48.31,0
2013,10,Catamarca,30 a 39,Varón,0,0,96648.18,4156118.88,42.99,0
2013,10,Catamarca,40 a 49,Mujer,4,0.67,96966.42,3762283.1,38.79,25.86
2013,10,Catamarca,40 a 49,Varón,9,1.5,94807.19,3198267.55,33.72,50.58
2013,10,Catamarca,50 a 59,Mujer,13,2.17,94611.04,2803255.32,29.61,64.15
2013,10,Catamarca,50 a 59,Varón,14,2.33,91004.18,2267126.11,24.88,58.05
2013,10,Catamarca,60 a 69,Mujer,18,3,89138.12,1881505.15,21.06,63.19
2013,10,Catamarca,60 a 69,Varón,35,5.83,81649.99,1398833.14,17.06,99.5
2013,10,Catamarca,70 a 79,Mujer,25,4.17,77039.5,1045016.18,13.47,56.11
2013,10,Catamarca,70 a 79,Varón,37,6.17,62091.13,672544.48,10.69,65.9
2013,10,Catamarca,80+,Mujer,30,10,61218.22,517455,8.45,84.53
2013,10,Catamarca,80+,Varón,12,4,40745.57,276362.57,6.78,27.13
2013,14,Córdoba,20 a 29,Mujer,4,0.67,98676.96,5721835.44,57.98,38.65
2013,14,Córdoba,20 a 29,Varón,4,0.67,97988.53,5129326.1,52.34,34.89
2013,14,Córdoba,30 a 39,Mujer,6,1,98073.65,4737959.6,48.31,48.31
2013,14,Córdoba,30 a 39,Varón,7,1.17,96648.18,4156118.88,42.99,50.16
2013,14,Córdoba,40 a 49,Mujer,17,2.83,96966.42,3762283.1,38.79,109.91
2013,14,Córdoba,40 a 49,Varón,36,6,94807.19,3198267.55,33.72,202.32
2013,14,Córdoba,50 a 59,Mujer,81,13.5,94611.04,2803255.32,29.61,399.73
2013,14,Córdoba,50 a 59,Varón,147,24.5,91004.18,2267126.11,24.88,609.55
2013,14,Córdoba,60 a 69,Mujer,186,31,89138.12,1881505.15,21.06,652.91
2013,14,Córdoba,60 a 69,Varón,327,54.5,81649.99,1398833.14,17.06,929.62
2013,14,Córdoba,70 a 79,Mujer,271,45.17,77039.5,1045016.18,13.47,608.28
2013,14,Córdoba,70 a 79,Varón,330,55,62091.13,672544.48,10.69,587.79
2013,14,Córdoba,80+,Mujer,340,113.33,61218.22,517455,8.45,957.96
2013,14,Córdoba,80+,Varón,232,77.33,40745.57,276362.57,6.78,524.52
2013,18,Corrientes,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2013,18,Corrientes,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2013,18,Corrientes,30 a 39,Mujer,4,0.67,98073.65,4737959.6,48.31,32.2
2013,18,Corrientes,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2013,18,Corrientes,40 a 49,Mujer,11,1.83,96966.42,3762283.1,38.79,71.12
2013,18,Corrientes,40 a 49,Varón,17,2.83,94807.19,3198267.55,33.72,95.54
2013,18,Corrientes,50 a 59,Mujer,25,4.17,94611.04,2803255.32,29.61,123.37
2013,18,Corrientes,50 a 59,Varón,52,8.67,91004.18,2267126.11,24.88,215.62
2013,18,Corrientes,60 a 69,Mujer,82,13.67,89138.12,1881505.15,21.06,287.84
2013,18,Corrientes,60 a 69,Varón,94,15.67,81649.99,1398833.14,17.06,267.23
2013,18,Corrientes,70 a 79,Mujer,99,16.5,77039.5,1045016.18,13.47,222.21
2013,18,Corrientes,70 a 79,Varón,93,15.5,62091.13,672544.48,10.69,165.65
2013,18,Corrientes,80+,Mujer,94,31.33,61218.22,517455,8.45,264.85
2013,18,Corrientes,80+,Varón,53,17.67,40745.57,276362.57,6.78,119.83
2013,22,Chaco,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2013,22,Chaco,20 a 29,Varón,2,0.33,97988.53,5129326.1,52.34,17.45
2013,22,Chaco,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2013,22,Chaco,30 a 39,Varón,1,0.17,96648.18,4156118.88,42.99,7.17
2013,22,Chaco,40 a 49,Mujer,13,2.17,96966.42,3762283.1,38.79,84.05
2013,22,Chaco,40 a 49,Varón,25,4.17,94807.19,3198267.55,33.72,140.5
2013,22,Chaco,50 a 59,Mujer,43,7.17,94611.04,2803255.32,29.61,212.2
2013,22,Chaco,50 a 59,Varón,55,9.17,91004.18,2267126.11,24.88,228.06
2013,22,Chaco,60 a 69,Mujer,70,11.67,89138.12,1881505.15,21.06,245.72
2013,22,Chaco,60 a 69,Varón,105,17.5,81649.99,1398833.14,17.06,298.5
2013,22,Chaco,70 a 79,Mujer,91,15.17,77039.5,1045016.18,13.47,204.26
2013,22,Chaco,70 a 79,Varón,97,16.17,62091.13,672544.48,10.69,172.78
2013,22,Chaco,80+,Mujer,84,28,61218.22,517455,8.45,236.67
2013,22,Chaco,80+,Varón,62,20.67,40745.57,276362.57,6.78,140.17
2013,26,Chubut,20 a 29,Mujer,0,0,98676.96,5721835.44,57.98,0
2013,26,Chubut,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2013,26,Chubut,30 a 39,Mujer,1,0.17,98073.65,4737959.6,48.31,8.05
2013,26,Chubut,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2013,26,Chubut,40 a 49,Mujer,2,0.33,96966.42,3762283.1,38.79,12.93
2013,26,Chubut,40 a 49,Varón,7,1.17,94807.19,3198267.55,33.72,39.34
2013,26,Chubut,50 a 59,Mujer,12,2,94611.04,2803255.32,29.61,59.22
2013,26,Chubut,50 a 59,Varón,27,4.5,91004.18,2267126.11,24.88,111.96
2013,26,Chubut,60 a 69,Mujer,27,4.5,89138.12,1881505.15,21.06,94.78
2013,26,Chubut,60 a 69,Varón,39,6.5,81649.99,1398833.14,17.06,110.87
2013,26,Chubut,70 a 79,Mujer,45,7.5,77039.5,1045016.18,13.47,101.01
2013,26,Chubut,70 a 79,Varón,52,8.67,62091.13,672544.48,10.69,92.62
2013,26,Chubut,80+,Mujer,58,19.33,61218.22,517455,8.45,163.42
2013,26,Chubut,80+,Varón,37,12.33,40745.57,276362.57,6.78,83.65
2013,30,Entre Ríos,20 a 29,Mujer,3,0.5,98676.96,5721835.44,57.98,28.99
2013,30,Entre Ríos,20 a 29,Varón,1,0.17,97988.53,5129326.1,52.34,8.72
2013,30,Entre Ríos,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2013,30,Entre Ríos,30 a 39,Varón,3,0.5,96648.18,4156118.88,42.99,21.5
2013,30,Entre Ríos,40 a 49,Mujer,6,1,96966.42,3762283.1,38.79,38.79
2013,30,Entre Ríos,40 a 49,Varón,8,1.33,94807.19,3198267.55,33.72,44.96
2013,30,Entre Ríos,50 a 59,Mujer,35,5.83,94611.04,2803255.32,29.61,172.72
2013,30,Entre Ríos,50 a 59,Varón,48,8,91004.18,2267126.11,24.88,199.04
2013,30,Entre Ríos,60 a 69,Mujer,63,10.5,89138.12,1881505.15,21.06,221.15
2013,30,Entre Ríos,60 a 69,Varón,90,15,81649.99,1398833.14,17.06,255.86
2013,30,Entre Ríos,70 a 79,Mujer,88,14.67,77039.5,1045016.18,13.47,197.52
2013,30,Entre Ríos,70 a 79,Varón,115,19.17,62091.13,672544.48,10.69,204.84
2013,30,Entre Ríos,80+,Mujer,127,42.33,61218.22,517455,8.45,357.83
2013,30,Entre Ríos,80+,Varón,62,20.67,40745.57,276362.57,6.78,140.17
2013,34,Formosa,20 a 29,Mujer,3,0.5,98676.96,5721835.44,57.98,28.99
2013,34,Formosa,20 a 29,Varón,3,0.5,97988.53,5129326.1,52.34,26.17
2013,34,Formosa,30 a 39,Mujer,3,0.5,98073.65,4737959.6,48.31,24.15
2013,34,Formosa,30 a 39,Varón,6,1,96648.18,4156118.88,42.99,42.99
2013,34,Formosa,40 a 49,Mujer,21,3.5,96966.42,3762283.1,38.79,135.77
2013,34,Formosa,40 a 49,Varón,16,2.67,94807.19,3198267.55,33.72,89.92
2013,34,Formosa,50 a 59,Mujer,59,9.83,94611.04,2803255.32,29.61,291.16
2013,34,Formosa,50 a 59,Varón,63,10.5,91004.18,2267126.11,24.88,261.23
2013,34,Formosa,60 a 69,Mujer,115,19.17,89138.12,1881505.15,21.06,403.68
2013,34,Formosa,60 a 69,Varón,121,20.17,81649.99,1398833.14,17.06,343.99
2013,34,Formosa,70 a 79,Mujer,138,23,77039.5,1045016.18,13.47,309.75
2013,34,Formosa,70 a 79,Varón,122,20.33,62091.13,672544.48,10.69,217.31
2013,34,Formosa,80+,Mujer,98,32.67,61218.22,517455,8.45,276.12
2013,34,Formosa,80+,Varón,68,22.67,40745.57,276362.57,6.78,153.74
2013,38,Jujuy,20 a 29,Mujer,2,0.33,98676.96,5721835.44,57.98,19.33
2013,38,Jujuy,20 a 29,Varón,0,0,97988.53,5129326.1,52.34,0
2013,38,Jujuy,30 a 39,Mujer,2,0.33,98073.65,4737959.6,48.31,16.1
2013,38,Jujuy,30 a 39,Varón,2,0.33,96648.18,4156118.88,42.99,14.33
2013,38,Jujuy,40 a 49,Mujer,6,1,96966.42,3762283.1,38.79,38.79
2013,38,Jujuy,40 a 49,Varón,5,0.83,94807.19,3198267.55,33.72,28.1
2013,38,Jujuy,50 a 59,Mujer,20,3.33,94611.04,2803255.32,29.61,98.7
2013,38,Jujuy,50 a 59,Varón,31,5.17,91004.18,2267126.11,24.88,128.54
2013,38,Jujuy,60 a 69,Mujer,42,7,89138.12,1881505.15,21.06,147.43
