anio_enfr,prov_nombre,grupo_edad_enfr,sexo,freq_dm,prev_dm,AVD_total
2009,Formosa,18 a 24,Mujer,1296,0.05293468937630202,14531.194215084613
2009,Formosa,18 a 24,Varón,710,0.02930009905978478,7960.762262893578
2009,Formosa,25 a 34,Mujer,1304,0.04622638165126632,14620.89294480736
2009,Formosa,25 a 34,Varón,NA,NA,0
2009,Formosa,35 a 49,Mujer,3928,0.09549277969668002,44042.07629386757
2009,Formosa,35 a 49,Varón,2642,0.08672531513108696,29623.005490936386
2009,Formosa,50 a 64,Mujer,4379,0.17066801783708926,49098.84218198729
2009,Formosa,50 a 64,Varón,2335,0.09860641891905268,26180.816737826062
2009,Formosa,65+,Mujer,3547,0.18441301862490792,39770.17429082186
2009,Formosa,65+,Varón,988,0.09654094195878216,11077.79312075895
2009,Jujuy,18 a 24,Mujer,1385,0.0418050105644588,15529.092583250149
2009,Jujuy,18 a 24,Varón,2090,0.05499276549976727,23433.79314006701
2009,Jujuy,25 a 34,Mujer,1173,0.02697978251445644,13152.076245597416
2009,Jujuy,25 a 34,Varón,1826,0.03931277988297911,20473.73505921644
2009,Jujuy,35 a 49,Mujer,4292,0.07779449351072382,48123.36849625244
2009,Jujuy,35 a 49,Varón,2789,0.0649193458612202,31271.219649591814
2009,Jujuy,50 a 64,Mujer,8164,0.1956386292835291,91537.5536820608
2009,Jujuy,50 a 64,Varón,6164,0.18675392352951176,69112.87125137467
2009,Jujuy,65+,Mujer,5595,0.22941610628177897,62733.04909984446
2009,Jujuy,65+,Varón,4090,0.1997167830461969,45858.475570753144
2009,La Pampa,18 a 24,Mujer,537,0.03563607406221648,6021.027232639227
2009,La Pampa,18 a 24,Varón,669,0.04533748983465937,7501.056273064512
2009,La Pampa,25 a 34,Mujer,970,0.0585324643977795,10875.970978882775
2009,La Pampa,25 a 34,Varón,396,0.02658788793982168,4440.087121275855
2009,La Pampa,35 a 49,Mujer,3217,0.12692838824225916,36070.101689758645
2009,La Pampa,35 a 49,Varón,449,0.02422705537222554,5034.341205689037
2009,La Pampa,50 a 64,Mujer,3215,0.18916215582253285,36047.67700732796
2009,La Pampa,50 a 64,Varón,2296,0.12148790941319916,25743.535430427684
2009,La Pampa,65+,Mujer,3581,0.22677474510824547,40151.393892143526
2009,La Pampa,65+,Varón,2761,0.24134615384616467,30957.274095562207
2009,La Rioja,18 a 24,Mujer,989,0.04773396399441058,11089.005461974293
2009,La Rioja,18 a 24,Varón,1292,0.06678383184468817,14486.344850223242
2009,La Rioja,25 a 34,Mujer,1886,0.07935038712402007,21146.475532137025
2009,La Rioja,25 a 34,Varón,1555,0.07078477814705149,17435.19058985847
2009,La Rioja,35 a 49,Mujer,2605,0.11136762002486784,29208.14886596869
2009,La Rioja,35 a 49,Varón,2191,0.09538943794032456,24566.239602816662
2009,La Rioja,50 a 64,Mujer,4802,0.300331478020977,53841.662516077406
2009,La Rioja,50 a 64,Varón,3300,0.2113894049073576,37000.72601063212
2009,La Rioja,65+,Mujer,2927,0.2912148061531155,32818.52273730916
2009,La Rioja,65+,Varón,1771,0.2678058369877515,19857.05629237257
2009,Mendoza,18 a 24,Mujer,1912,0.02291878933200872,21437.996403735942
2009,Mendoza,18 a 24,Varón,2346,0.03008849557522146,26304.152491194833
2009,Mendoza,25 a 34,Mujer,7817,0.07386374373997977,87646.87128033677
2009,Mendoza,25 a 34,Varón,6718,0.06811867534627676,75324.50828467472
2009,Mendoza,35 a 49,Mujer,4358,0.03975044238101343,48863.383016465086
2009,Mendoza,35 a 49,Varón,8514,0.08670325977372043,95461.87310743087
2009,Mendoza,50 a 64,Mujer,13374,0.12179329563150568,149953.85141399817
2009,Mendoza,50 a 64,Varón,11983,0.1360745838159514,134357.48478345596
2009,Mendoza,65+,Mujer,18548,0.22988163847065624,207966.5048621832
2009,Mendoza,65+,Varón,13002,0.19155236678134355,145782.86048189056
2009,Misiones,18 a 24,Mujer,1959,0.04168528566868942,21964.976440857066
2009,Misiones,18 a 24,Varón,1862,0.04299238051258382,20877.379342968794
2009,Misiones,25 a 34,Mujer,4793,0.08669307432163635,53740.75144513932
2009,Misiones,25 a 34,Varón,1872,0.03963918180664209,20989.502755122223
2009,Misiones,35 a 49,Mujer,5702,0.08230607119269541,63932.76960988617
2009,Misiones,35 a 49,Varón,2929,0.04745317866632181,32840.947419739845
2009,Misiones,50 a 64,Mujer,5120,0.13093959470700495,57407.18702255651
2009,Misiones,50 a 64,Varón,6491,0.14651378010978836,72779.30682879184
2009,Misiones,65+,Mujer,4155,0.194558906162208,46587.27774975044
2009,Misiones,65+,Varón,3814,0.21353787670186264,42763.869395318456
2009,Neuquén,18 a 24,Mujer,1327,0.04730500499073163,14878.776792760249
2009,Neuquén,18 a 24,Varón,139,0.00475766703183256,1558.5154289326863
2009,Neuquén,25 a 34,Mujer,2277,0.06284499933345168,25530.500947336164
2009,Neuquén,25 a 34,Varón,484,0.0151283093176964,5426.773148226044
2009,Neuquén,35 a 49,Mujer,2648,0.05604470194251555,29690.279538228442
2009,Neuquén,35 a 49,Varón,2312,0.07285561233129866,25922.93288987317
2009,Neuquén,50 a 64,Mujer,4259,0.14117140200175524,47753.36123614612
2009,Neuquén,50 a 64,Varón,4757,0.13980074676264337,53337.10716138697
2009,Neuquén,65+,Mujer,2727,0.1610084432415384,30576.054494240543
2009,Neuquén,65+,Varón,2319,0.1616591146957998,26001.41927838057
2009,Río Negro,18 a 24,Mujer,1151,0.05654074876125698,12905.40473885987
2009,Río Negro,18 a 24,Varón,697,0.02214033894148855,7815.001827094118
2009,Río Negro,25 a 34,Mujer,2369,0.07018843346184911,26562.036339147726
2009,Río Negro,25 a 34,Varón,1449,0.04418625926266027,16246.682421032105
2009,Río Negro,35 a 49,Mujer,4173,0.07446333938821151,46789.09989162662
2009,Río Negro,35 a 49,Varón,4216,0.10387818459571552,47271.230563886376
2009,Río Negro,50 a 64,Mujer,5188,0.13600377719986942,58169.626225199834
2009,Río Negro,50 a 64,Varón,4057,0.13107815579464327,45488.46831064682
2009,Río Negro,65+,Mujer,5614,0.22734267433385028,62946.08358293598
2009,Río Negro,65+,Varón,6174,0.2768113343247424,69224.99466352811
2009,Salta,18 a 24,Mujer,2839,0.04108716731551325,31831.836710358966
2009,Salta,18 a 24,Varón,1638,0.02283722552116915,18365.814910731944
2009,Salta,25 a 34,Mujer,3295,0.04264157780308589,36944.66430455541
2009,Salta,25 a 34,Varón,1821,0.02433613536662371,20417.673353139722
2009,Salta,35 a 49,Mujer,10340,0.103200822412744,115935.60816664732
2009,Salta,35 a 49,Varón,3685,0.05684359945041294,41317.4773785392
2009,Salta,50 a 64,Mujer,9896,0.13996181317398784,110957.32866703499
2009,Salta,50 a 64,Varón,11209,0.19492896022816245,125679.13268278044
2009,Salta,65+,Mujer,5079,0.15863447544090556,56947.48103272744
2009,Salta,65+,Varón,6303,0.14981460353846238,70671.38668030735
2009,San Juan,18 a 24,Mujer,851,0.02397655883183859,9541.70237425695
2009,San Juan,18 a 24,Varón,258,0.0077547341130967,2892.784033558511
2009,San Juan,25 a 34,Mujer,4016,0.08505411186708883,45028.76232081776
2009,San Juan,25 a 34,Varón,538,0.01319630111131817,6032.23957385457
2009,San Juan,35 a 49,Mujer,6373,0.12790254377550378,71456.25056538137
2009,San Juan,35 a 49,Varón,5030,0.1021133193934141,56398.076313175625
2009,San Juan,50 a 64,Mujer,8274,0.18857260067919843,92770.91121574854
2009,San Juan,50 a 64,Varón,4875,0.14706769641802248,54660.16342479745
2009,San Juan,65+,Mujer,7988,0.22031000055160244,89564.18162816041
2009,San Juan,65+,Varón,9149,0.3265517364457301,102581.70977917372
2009,San Luis,18 a 24,Mujer,1129,0.0587317291445985,12658.733232122322
2009,San Luis,18 a 24,Varón,758,0.03229792492528131,8498.954641230046
2009,San Luis,25 a 34,Mujer,2766,0.08474783995152418,31013.335801638925
2009,San Luis,25 a 34,Varón,1305,0.04546087925870364,14632.105286022705
2009,San Luis,35 a 49,Mujer,3494,0.10914657003628464,39175.92020640868
2009,San Luis,35 a 49,Varón,1869,0.06258161831559303,20955.86573147619
2009,San Luis,50 a 64,Mujer,3245,0.11475351863640892,36384.04724378825
2009,San Luis,50 a 64,Varón,2559,0.11195694973094628,28692.38117006291
2009,San Luis,65+,Mujer,5001,0.23018503175919977,56072.918417930676
2009,San Luis,65+,Varón,4357,0.2842325005129648,48852.17067524975
2009,Santa Cruz,18 a 24,Mujer,563,0.04647898951542273,6312.548104238147
2009,Santa Cruz,18 a 24,Varón,568,0.04841871963175877,6368.6098103148615
2009,Santa Cruz,25 a 34,Mujer,721,0.0472074903424766,8084.098016262352
2009,Santa Cruz,25 a 34,Varón,418,0.02375404898562263,4686.758628013402
2009,Santa Cruz,35 a 49,Mujer,2835,0.1409325909723604,31786.987345497597
2009,Santa Cruz,35 a 49,Varón,821,0.05029404557707277,9205.332137796659
2009,Santa Cruz,50 a 64,Mujer,2426,0.1909785090444604,27201.13978842228
2009,Santa Cruz,50 a 64,Varón,1804,0.1528166052790358,20227.063552478892
2009,Santa Cruz,65+,Mujer,1590,0.25395304264495716,17827.62253239548
2009,Santa Cruz,65+,Varón,1747,0.2432470064049447,19587.96010320434
2009,Santa Fe,18 a 24,Mujer,5130,0.03212313354989796,57519.31043470993
2009,Santa Fe,18 a 24,Varón,6757,0.03929105150252871,75761.7895920731
2009,Santa Fe,25 a 34,Mujer,7815,0.03814986607317122,87624.44659790608
2009,Santa Fe,25 a 34,Varón,3644,0.02180064731990083,40857.771388710134
2009,Santa Fe,35 a 49,Mujer,16204,0.06440407155834044,181684.77705341906
2009,Santa Fe,35 a 49,Varón,20690,0.081516386567713,231983.33974544803
2009,Santa Fe,50 a 64,Mujer,25938,0.10157106606965326,290825.70644356846
2009,Santa Fe,50 a 64,Varón,24650,0.16279008400214448,276384.2109582066
2009,Santa Fe,65+,Mujer,25769,0.13403901170351634,288930.8207781755
2009,Santa Fe,65+,Varón,34067,0.2094317121222471,381970.8281830923
2009,Santiago del Estero,18 a 24,Mujer,2176,0.05592680231829707,24398.05448458651
2009,Santiago del Estero,18 a 24,Varón,1280,0.03905654044488483,14351.796755639127
2009,Santiago del Estero,25 a 34,Mujer,7718,0.1912052520748225,86536.8495000178
2009,Santiago del Estero,25 a 34,Varón,2920,0.07831567654695339,32740.036348801757
2009,Santiago del Estero,35 a 49,Mujer,7117,0.14555382869499414,79798.23242959661
2009,Santiago del Estero,35 a 49,Varón,6418,0.1482456748571484,71960.8059200718
2009,Santiago del Estero,50 a 64,Mujer,8785,0.23717602648778352,98500.41757678885
2009,Santiago del Estero,50 a 64,Varón,7672,0.24020789630232656,86021.08180411202
2009,Santiago del Estero,65+,Mujer,5743,0.221148294750114,64392.47559971524
2009,Santiago del Estero,65+,Varón,5591,0.2993681730563296,62688.199734983085
2009,Tierra del Fuego,18 a 24,Mujer,901,0.11334759089202733,10102.319435024103
2009,Tierra del Fuego,18 a 24,Varón,355,0.04164711403136404,3980.381131446789
2009,Tierra del Fuego,25 a 34,Mujer,886,0.09731985940561567,9934.134316793958
2009,Tierra del Fuego,25 a 34,Varón,303,0.03159541192896175,3397.339388248949
2009,Tierra del Fuego,35 a 49,Mujer,2360,0.16664313019783591,26461.12526820964
2009,Tierra del Fuego,35 a 49,Varón,1180,0.0930012610411418,13230.56263410482
2009,Tierra del Fuego,50 a 64,Mujer,1233,0.16042154686677848,13824.816718518001
2009,Tierra del Fuego,50 a 64,Varón,1765,0.2611333037431595,19789.782245080514
2009,Tierra del Fuego,65+,Mujer,372,0.14588235294117663,4170.990932107621
2009,Tierra del Fuego,65+,Varón,602,0.35705812575577395,6749.829411636526
2009,Tucumán,18 a 24,Mujer,3421,0.04804707837471706,38357.419297688626
2009,Tucumán,18 a 24,Varón,3112,0.04080348245660036,34892.80586214763
2009,Tucumán,25 a 34,Mujer,7984,0.08320566932422999,89519.33226329905
2009,Tucumán,25 a 34,Varón,4663,0.04747940765534102,52283.147087144724
2009,Tucumán,35 a 49,Mujer,9330,0.08882922510070461,104611.14353915083
2009,Tucumán,35 a 49,Varón,5387,0.0658058684184718,60400.882127053104
2009,Tucumán,50 a 64,Mujer,14474,0.17475399943000494,162287.42675087554
2009,Tucumán,50 a 64,Varón,10958,0.16050738966870529,122864.83503772934
2009,Tucumán,65+,Mujer,9849,0.20305541812092837,110430.34862991387
2009,Tucumán,65+,Varón,6407,0.1731762050981966,71837.47016670303
2013,Buenos Aires,18 a 24,Mujer,27691,0.0318681128981426,310480.9405940649
2013,Buenos Aires,18 a 24,Varón,38584,0.04381836682792216,432616.9734527969
2013,Buenos Aires,25 a 34,Mujer,55688,0.04702417319232572,624392.8576000248
2013,Buenos Aires,25 a 34,Varón,53899,0.0458614583880623,604333.9791657759
2013,Buenos Aires,35 a 49,Mujer,137437,0.09212175589514993,1540990.5396131051
2013,Buenos Aires,35 a 49,Varón,122387,0.0853156456515075,1372244.804322192
2013,Buenos Aires,50 a 64,Mujer,176898,0.15374760771585866,1983440.736311758
2013,Buenos Aires,50 a 64,Varón,142934,0.13763173731976386,1602624.779273846
2013,Buenos Aires,65+,Mujer,168828,0.168132436111831,1892957.1427039392
2013,Buenos Aires,65+,Varón,140895,0.20692800148041915,1579762.8155357614
2013,CABA,18 a 24,Mujer,NA,NA,0
2013,CABA,18 a 24,Varón,NA,NA,0
2013,CABA,25 a 34,Mujer,3362,0.01399358176629855,37695.89116598339
2013,CABA,25 a 34,Varón,11473,0.05018129656901694,128639.19076363102
2013,CABA,35 a 49,Mujer,7484,0.02456565338921281,83913.16165562753
2013,CABA,35 a 49,Varón,9020,0.03228369565996106,101135.31776239446
2013,CABA,50 a 64,Mujer,32349,0.124989374609671,362708.0259751329
2013,CABA,50 a 64,Varón,26557,0.12815167614885167,297766.14565586584
2013,CABA,65+,Mujer,49143,0.1659961695562064,551008.0843456044
2013,CABA,65+,Varón,47667,0.2768874199122825,534458.668711758
2013,Catamarca,18 a 24,Mujer,1099,0.06327000604368363,12322.362995662032
2013,Catamarca,18 a 24,Varón,582,0.03381361840646085,6525.582587329665
2013,Catamarca,25 a 34,Mujer,1272,0.06104232708845726,14262.09802591638
2013,Catamarca,25 a 34,Varón,922,0.04648583240899633,10337.778600546308
2013,Catamarca,35 a 49,Mujer,5403,0.21177438952694932,60580.27958649859
2013,Catamarca,35 a 49,Varón,3825,0.16164476189543367,42887.20514868723
2013,Catamarca,50 a 64,Mujer,2791,0.15945837866316584,31293.6443320225
2013,Catamarca,50 a 64,Varón,2275,0.14296487183216733,25508.076264905478
2013,Catamarca,65+,Mujer,2320,0.183355725925694,26012.63161959592
2013,Catamarca,65+,Varón,2661,0.3027303754327106,29836.039974027903
2013,Chaco,18 a 24,Mujer,3771,0.06366168650300043,42281.738723058705
2013,Chaco,18 a 24,Varón,1273,0.02195092512160348,14273.310367131722
2013,Chaco,25 a 34,Mujer,6359,0.09336641804193348,71299.27778836657
2013,Chaco,25 a 34,Varón,3853,0.06076807823201263,43201.150702716834
2013,Chaco,35 a 49,Mujer,10392,0.13269319336562024,116518.64990984515
2013,Chaco,35 a 49,Varón,3082,0.04331024015963802,34556.435625687336
2013,Chaco,50 a 64,Mujer,4756,0.08480439356667965,53325.89482017163
2013,Chaco,50 a 64,Varón,8803,0.17277723259977742,98702.23971866502
2013,Chaco,65+,Mujer,8808,0.23672328531501435,98758.301424741745
2013,Chaco,65+,Varón,3563,0.1376153876041959,39949.57175026735
2013,Chubut,18 a 24,Mujer,1759,0.0630556355219304,19722.508197788455
2013,Chubut,18 a 24,Varón,2262,0.07960864362760692,25362.315829106017
2013,Chubut,25 a 34,Mujer,2544,0.06282567435225532,28524.19605183276
2013,Chubut,25 a 34,Varón,2938,0.07116558481245949,32941.85849067793
2013,Chubut,35 a 49,Mujer,3205,0.06617798931999427,35935.55359517453
2013,Chubut,35 a 49,Varón,3636,0.07587329415139119,40768.07265898739
2013,Chubut,50 a 64,Mujer,6332,0.1940426575147319,70996.5445755523
2013,Chubut,50 a 64,Varón,3479,0.11284829219243037,39007.73508817853
2013,Chubut,65+,Mujer,4585,0.21058191337937124,51408.58447234797
2013,Chubut,65+,Varón,2519,0.15822864348510765,28243.88752144919
2013,Corrientes,18 a 24,Mujer,1797,0.03187300461169628,20148.57716397149
2013,Corrientes,18 a 24,Varón,309,0.00565820072879123,3464.6134355410077
2013,Corrientes,25 a 34,Mujer,2998,0.04707544947789927,33614.59896359852
2013,Corrientes,25 a 34,Varón,1678,0.02846190379340792,18814.308559345667
2013,Corrientes,35 a 49,Mujer,4931,0.06497819129156966,55288.054532856666
2013,Corrientes,35 a 49,Varón,2641,0.03889543446244892,29611.79314972104
2013,Corrientes,50 a 64,Mujer,8899,0.15621598848836152,99778.62447533796
2013,Corrientes,50 a 64,Varón,4025,0.07815382225592851,45129.67339175584
2013,Corrientes,65+,Mujer,10188,0.2532879198468543,114231.33230191517
2013,Corrientes,65+,Varón,4994,0.17538191395969582,55994.432029423275
2013,Córdoba,18 a 24,Mujer,4346,0.02461235261480686,48728.83492188097
2013,Córdoba,18 a 24,Varón,4108,0.0233291119831601,46060.29771262932
2013,Córdoba,25 a 34,Mujer,16558,0.07115201986997453,185653.9458436505
2013,Córdoba,25 a 34,Varón,14176,0.06176422014098545,158946.14906870332
2013,Córdoba,35 a 49,Mujer,41845,0.14887220902510198,469180.41815603065
2013,Córdoba,35 a 49,Varón,22087,0.08293780176989479,247646.98042328234
2013,Córdoba,50 a 64,Mujer,33518,0.14901657419293549,375815.25285586895
2013,Córdoba,50 a 64,Varón,40079,0.20297481043271873,449379.4235697348
2013,Córdoba,65+,Mujer,56244.00000000001,0.27201106538151476,630626.9193157555
2013,Córdoba,65+,Varón,44502,0.3248819162061339,498971.60876519716
2013,Entre Ríos,18 a 24,Mujer,2386,0.03813999584392379,26752.646139808556
2013,Entre Ríos,18 a 24,Varón,1090,0.01751538641722161,12221.451924723942
2013,Entre Ríos,25 a 34,Mujer,2727,0.03389725167511043,30576.054494240543
2013,Entre Ríos,25 a 34,Varón,1796,0.02323024589553923,20137.36482275615
2013,Entre Ríos,35 a 49,Mujer,7758,0.07697115813922517,86985.34314863151
2013,Entre Ríos,35 a 49,Varón,5880,0.06186738496215702,65928.56634621724
2013,Entre Ríos,50 a 64,Mujer,8730,0.11043643463991756,97883.73880994496
2013,Entre Ríos,50 a 64,Varón,11030,0.1589360077234555,123672.12360523404
2013,Entre Ríos,65+,Mujer,9315,0.13570606525616907,104442.95842092068
2013,Entre Ríos,65+,Varón,6719,0.15419391853127237,75335.72062589007
2013,Formosa,18 a 24,Mujer,570,0.0219526285384171,6391.034492745548
2013,Formosa,18 a 24,Varón,984,0.03899191631009835,11032.943755897577
2013,Formosa,25 a 34,Mujer,883,0.03166236375095626,9900.497293147928
2013,Formosa,25 a 34,Varón,1664,0.06677635548334636,18657.33578233086
2013,Formosa,35 a 49,Mujer,1451,0.04100028256593265,16269.107103462791
2013,Formosa,35 a 49,Varón,1259,0.0399822160122573,14116.33759011692
2013,Formosa,50 a 64,Mujer,3724,0.14646424941801475,41754.75868593759
2013,Formosa,50 a 64,Varón,2099,0.09094848130435748,23534.704211005097
2013,Formosa,65+,Mujer,2854,0.17692641498139908,32000.02182858911
2013,Formosa,65+,Varón,3352,0.263957792006092,37583.76775382996
2013,Jujuy,18 a 24,Mujer,994,0.02689830601219328,11145.067168051008
2013,Jujuy,18 a 24,Varón,245.99999999999997,0.00666757013145411,2758.2359389743942
2013,Jujuy,25 a 34,Mujer,1849,0.04088175466527268,20731.61890716933
2013,Jujuy,25 a 34,Varón,2935,0.06788952629892897,32908.2214670319
2013,Jujuy,35 a 49,Mujer,5992,0.1077678459020544,67184.34856233565
2013,Jujuy,35 a 49,Varón,1821,0.03524766273759893,20417.673353139722
2013,Jujuy,50 a 64,Mujer,6013,0.15845784911960203,67419.80772785787
2013,Jujuy,50 a 64,Varón,2912,0.08757367977895561,32650.33761907901
2013,Jujuy,65+,Mujer,3435,0.13515640423509293,38514.392074703435
2013,Jujuy,65+,Varón,2551,0.12914494246089564,28602.682440340166
2013,La Pampa,18 a 24,Mujer,427,0.03282595326698624,4787.669698951489
2013,La Pampa,18 a 24,Varón,316,0.02426849002789599,3543.099824048409
2013,La Pampa,25 a 34,Mujer,2007,0.11758846965082424,22503.168819193535
2013,La Pampa,25 a 34,Varón,202,0.01214380186097174,2264.8929254992995
2013,La Pampa,35 a 49,Mujer,2216,0.09887560235663372,24846.54813320024
2013,La Pampa,35 a 49,Varón,1504,0.07149988139954347,16863.361187875973
2013,La Pampa,50 a 64,Mujer,2245,0.12941719029226978,25171.706028445187
2013,La Pampa,50 a 64,Varón,1770,0.11055590256092808,19845.84395115723
2013,La Pampa,65+,Mujer,2270,0.14617811835919903,25452.014558828763
2013,La Pampa,65+,Varón,1396,0.126586869786001,15652.428336618921
2013,La Rioja,18 a 24,Mujer,1000,0.05283178360101531,11212.341215343067
2013,La Rioja,18 a 24,Varón,74,0.00394204135138991,829.713249935387
2013,La Rioja,25 a 34,Mujer,2198,0.09582352428353892,24644.725991324063
2013,La Rioja,25 a 34,Varón,323,0.0143332593745924,3621.5862125558106
2013,La Rioja,35 a 49,Mujer,1350,0.05215577190542513,15136.66064071314
2013,La Rioja,35 a 49,Varón,2604,0.10375328711466957,29196.936524753346
2013,La Rioja,50 a 64,Mujer,2466,0.1426257952573743,27649.633437036002
2013,La Rioja,50 a 64,Varón,3063,0.18546775659196957,34343.401142595816
2013,La Rioja,65+,Mujer,2131,0.18434256057447188,23893.499129896078
2013,La Rioja,65+,Varón,2009,0.23848528015194792,22525.593501624222
2013,Mendoza,18 a 24,Mujer,1698,0.02056436964507612,19038.55538365253
2013,Mendoza,18 a 24,Varón,693,0.00829106049020445,7770.152462232745
2013,Mendoza,25 a 34,Mujer,5002,0.04593247031944234,56084.13075914602
2013,Mendoza,25 a 34,Varón,1652,0.01531487314357329,18522.787687746746
2013,Mendoza,35 a 49,Mujer,11621,0.08706434115496495,130298.61726350179
2013,Mendoza,35 a 49,Varón,9156,0.07394187051289709,102660.19616768113
2013,Mendoza,50 a 64,Mujer,10857,0.10032063424595496,121732.38857497968
2013,Mendoza,50 a 64,Varón,13935,0.15049571246517057,156243.97483580565
2013,Mendoza,65+,Mujer,17307,0.1814988044808463,194051.98941394247
2013,Mendoza,65+,Varón,17556,0.2690368554151221,196843.86237656287
2013,Misiones,18 a 24,Mujer,3699,0.06895973154393335,41474.450155554005
2013,Misiones,18 a 24,Varón,NA,NA,0
2013,Misiones,25 a 34,Mujer,4244,0.06875992353310056,47585.17611791598
2013,Misiones,25 a 34,Varón,1024,0.01787366252989124,11481.4374045113
2013,Misiones,35 a 49,Mujer,7205,0.09809794818032382,80784.91845654679
2013,Misiones,35 a 49,Varón,5053,0.07465906236613966,56655.96016112852
2013,Misiones,50 a 64,Mujer,7160,0.13945697480594685,80280.36310185636
2013,Misiones,50 a 64,Varón,7940,0.16600807044077273,89025.98924982396
2013,Misiones,65+,Mujer,5876,0.18241649074879016,65883.71698135586
2013,Misiones,65+,Varón,7326,0.2980714460087082,82141.61174360331
2013,Neuquén,18 a 24,Mujer,2430,0.08101080144043996,27245.989153283655
2013,Neuquén,18 a 24,Varón,923,0.02995100107239062,10348.99094176165
2013,Neuquén,25 a 34,Mujer,4954,0.11952325805828984,55545.93838080956
2013,Neuquén,25 a 34,Varón,1845,0.04560284739730142,20686.76954230796
2013,Neuquén,35 a 49,Mujer,5700,0.10898661567877756,63910.34492745549
2013,Neuquén,35 a 49,Varón,3815,0.07810260820081698,42775.0817365338
2013,Neuquén,50 a 64,Mujer,5126,0.1470326710359554,57474.46106984856
2013,Neuquén,50 a 64,Varón,6069,0.18984015765272763,68047.69883591708
2013,Neuquén,65+,Mujer,5054,0.24718771397828423,56667.17250234386
2013,Neuquén,65+,Varón,5873,0.37355298325087827,65850.07995770984
2013,Río Negro,18 a 24,Mujer,838,0.0259700012841662,9395.94193845749
2013,Río Negro,18 a 24,Varón,665,0.02053039424531508,7456.206908203139
2013,Río Negro,25 a 34,Mujer,1316,0.03020218945056713,14755.441039391475
2013,Río Negro,25 a 34,Varón,438,0.0104965490909682,4911.005452320263
2013,Río Negro,35 a 49,Mujer,8459,0.15141317784515065,94845.19434058701
2013,Río Negro,35 a 49,Varón,2703,0.05239895318406543,30306.95830507231
2013,Río Negro,50 a 64,Mujer,4878,0.1207904120443749,54693.800448443486
2013,Río Negro,50 a 64,Varón,5581,0.1541968283065044,62576.07632282966
2013,Río Negro,65+,Mujer,5243,0.18254935415255455,58786.3049920437
2013,Río Negro,65+,Varón,2755,0.127457783946334,30890.00004827015
