anio_enfr,prov_nombre,grupo_edad_10,sexo,prev_dm,prev_dm_cv
2009,Tucumán,80+,Mujer,0.22224754957829954,0.4115435263247478
2013,Buenos Aires,20 a 29,Varón,0.048028628101474326,0.3747115911868495
2013,Buenos Aires,20 a 29,Mujer,0.02474822635730252,0.3944770574638945
2013,Buenos Aires,30 a 39,Varón,0.05058071406321848,0.26014854882190525
2013,Buenos Aires,30 a 39,Mujer,0.08109480467576523,0.20120893871005854
2013,Buenos Aires,40 a 49,Varón,0.09323920080366112,0.23498720988382502
2013,Buenos Aires,40 a 49,Mujer,0.09454306683838751,0.20969998757192154
2013,Buenos Aires,50 a 59,Varón,0.13677740692192902,0.19938689315860458
2013,Buenos Aires,50 a 59,Mujer,0.1583462530945176,0.18559783224688498
2013,Buenos Aires,60 a 69,Varón,0.19491015919700358,0.16706511262632276
2013,Buenos Aires,60 a 69,Mujer,0.1471318172152522,0.17783243882672575
2013,Buenos Aires,70 a 79,Varón,0.2247462616002867,0.21082326317913663
2013,Buenos Aires,70 a 79,Mujer,0.20422439686076932,0.1725211189716162
2013,Buenos Aires,80+,Varón,0.07031584048345257,0.37028595341770887
2013,Buenos Aires,80+,Mujer,0.11712449685756655,0.4405450556850655
2013,CABA,20 a 29,Varón,0.009513071321189403,1.002460918013498
2013,CABA,20 a 29,Mujer,0.006796010967022438,0.7898642971404947
2013,CABA,30 a 39,Varón,0.05514149227103604,0.45233961736455147
2013,CABA,30 a 39,Mujer,0.032561138708444785,0.7399236570411897
2013,CABA,40 a 49,Varón,0.03029044795828767,0.7319889771155716
2013,CABA,40 a 49,Mujer,0.011770325305445221,0.6882326654555779
2013,CABA,50 a 59,Varón,0.08989580457181055,0.4176108349515116
2013,CABA,50 a 59,Mujer,0.13774929915899078,0.3444602218557208
2013,CABA,60 a 69,Varón,0.2851132404181185,0.2913886603203257
2013,CABA,60 a 69,Mujer,0.18518883132544947,0.3757662928548206
2013,CABA,70 a 79,Varón,0.3192042091417297,0.2852579066349568
2013,CABA,70 a 79,Mujer,0.13466465387103732,0.4768802862759659
2013,CABA,80+,Varón,0,NA
2013,CABA,80+,Mujer,0.11202979682959938,0.4672704139880807
2013,Catamarca,20 a 29,Varón,0.005042958535674262,0.7853927838102209
2013,Catamarca,20 a 29,Mujer,0.07630021800062285,0.49869036312280696
2013,Catamarca,30 a 39,Varón,0.08436301661695782,0.4354065695555593
2013,Catamarca,30 a 39,Mujer,0.10883228580879921,0.3936888555063162
2013,Catamarca,40 a 49,Varón,0.22550958320657133,0.33268046825324216
2013,Catamarca,40 a 49,Mujer,0.23257037621678506,0.25958048368741043
2013,Catamarca,50 a 59,Varón,0.1918374230542204,0.41875574550018874
2013,Catamarca,50 a 59,Mujer,0.12893587680992874,0.4650263477696798
2013,Catamarca,60 a 69,Varón,0.14440176412007397,0.5507479799368035
2013,Catamarca,60 a 69,Mujer,0.20048274882862416,0.2970041205467287
2013,Catamarca,70 a 79,Varón,0.32636175591817973,0.3853401863376416
2013,Catamarca,70 a 79,Mujer,0.15632843313015418,0.48983815124807845
2013,Catamarca,80+,Varón,0.15437158469945356,0.9294893022002837
2013,Catamarca,80+,Mujer,0.16368715083798882,0.8892828652262673
2013,Chaco,20 a 29,Varón,0.019124348958333336,0.7304418732871572
2013,Chaco,20 a 29,Mujer,0.051610791347281706,0.4566629500838764
2013,Chaco,30 a 39,Varón,0.07925275450528901,0.4060027926939209
2013,Chaco,30 a 39,Mujer,0.1423976246443152,0.41874955265712227
2013,Chaco,40 a 49,Varón,0.0366066859969299,0.6258452565081072
2013,Chaco,40 a 49,Mujer,0.0772638152639605,0.4556537498669461
2013,Chaco,50 a 59,Varón,0.16561839589413305,0.337868734480641
2013,Chaco,50 a 59,Mujer,0.07281995266703076,0.4789727769504341
2013,Chaco,60 a 69,Varón,0.09078269403778523,0.43417050301142585
2013,Chaco,60 a 69,Mujer,0.18262258000133058,0.29323911845233586
2013,Chaco,70 a 79,Varón,0.36487227277710776,0.3353295260476122
2013,Chaco,70 a 79,Mujer,0.1821370475803172,0.4752772372203778
2013,Chaco,80+,Varón,0.06679931779420126,1.049248664138523
2013,Chaco,80+,Mujer,0.33124387855044074,0.5145348720331611
2013,Chubut,20 a 29,Varón,0.04088721920592852,0.6241146667718559
2013,Chubut,20 a 29,Mujer,0.06197701149425287,0.39080930985797774
2013,Chubut,30 a 39,Varón,0.09249933094907914,0.2884088784776665
2013,Chubut,30 a 39,Mujer,0.08067032494082203,0.30433212144017024
2013,Chubut,40 a 49,Varón,0.08709758823317351,0.33945030768164897
2013,Chubut,40 a 49,Mujer,0.05915943353129283,0.3293811571925843
2013,Chubut,50 a 59,Varón,0.09888161483906165,0.30529263850676125
2013,Chubut,50 a 59,Mujer,0.17774952320406867,0.2528874072946027
2013,Chubut,60 a 69,Varón,0.12009063444108761,0.36780168410025904
2013,Chubut,60 a 69,Mujer,0.21474417751696315,0.24978154698714353
2013,Chubut,70 a 79,Varón,0.22535010002857958,0.3882258008290976
2013,Chubut,70 a 79,Mujer,0.2913943958356407,0.27467860799656263
2013,Chubut,80+,Varón,0.155750548417424,0.6545178883929056
2013,Chubut,80+,Mujer,0.10678716340833641,0.5008487484202562
2013,Córdoba,20 a 29,Varón,0.04636935064084726,0.6652289487839859
2013,Córdoba,20 a 29,Mujer,0.04333168236474197,0.3383083067347466
2013,Córdoba,30 a 39,Varón,0.03825941555856358,0.3911663326342799
2013,Córdoba,30 a 39,Mujer,0.08697577544843159,0.37203980212230114
2013,Córdoba,40 a 49,Varón,0.1153958214463477,0.33143947690791914
2013,Córdoba,40 a 49,Mujer,0.16630703862968904,0.28878512578245424
2013,Córdoba,50 a 59,Varón,0.2177041828896935,0.22576062121928817
2013,Córdoba,50 a 59,Mujer,0.13792213194110772,0.24714585824593188
2013,Córdoba,60 a 69,Varón,0.19182357492906887,0.36030024456914855
2013,Córdoba,60 a 69,Mujer,0.2902318111112516,0.24203776219284734
2013,Córdoba,70 a 79,Varón,0.5475412715138742,0.22969068766625603
2013,Córdoba,70 a 79,Mujer,0.24402368688101325,0.31831610406474936
2013,Córdoba,80+,Varón,0.08065677167243684,0.7178753560989508
2013,Córdoba,80+,Mujer,0.10013685725965556,0.5914951192590049
2013,Corrientes,20 a 29,Varón,0.025952483575617465,0.5950983694190188
2013,Corrientes,20 a 29,Mujer,0.026782896812874723,0.5600062667352554
2013,Corrientes,30 a 39,Varón,0.025596254581038817,0.708759881770493
2013,Corrientes,30 a 39,Mujer,0.05173919491176325,0.3637690825518082
2013,Corrientes,40 a 49,Varón,0.03360415488250116,0.5595710540466381
2013,Corrientes,40 a 49,Mujer,0.08566700337423973,0.3441772247864879
2013,Corrientes,50 a 59,Varón,0.07243460764587525,0.5834566926614132
2013,Corrientes,50 a 59,Mujer,0.18465503104134942,0.25186262675334226
2013,Corrientes,60 a 69,Varón,0.1258102303787583,0.41868167319087884
2013,Corrientes,60 a 69,Mujer,0.19218459836421825,0.39876247639238405
2013,Corrientes,70 a 79,Varón,0.18216340621403912,0.38888964041621127
2013,Corrientes,70 a 79,Mujer,0.21268383251087114,0.2718353462784489
2013,Corrientes,80+,Varón,0.059397884458909686,1.0110688400723788
2013,Corrientes,80+,Mujer,0.22777268560953254,0.46190784196648493
2013,Entre Ríos,20 a 29,Varón,0.015673306682672163,0.7030244787925302
2013,Entre Ríos,20 a 29,Mujer,0.03264906908235623,0.4080629402162632
2013,Entre Ríos,30 a 39,Varón,0.058752754261857824,0.4366639448227297
2013,Entre Ríos,30 a 39,Mujer,0.03406075702604646,0.3735646735471844
2013,Entre Ríos,40 a 49,Varón,0.058490731793024685,0.4100240854420812
2013,Entre Ríos,40 a 49,Mujer,0.09595889459797251,0.4290831365981053
2013,Entre Ríos,50 a 59,Varón,0.11781757156206496,0.310128635056371
2013,Entre Ríos,50 a 59,Mujer,0.08570157487320935,0.41446570356410656
2013,Entre Ríos,60 a 69,Varón,0.17557392667260824,0.3706234556045923
2013,Entre Ríos,60 a 69,Mujer,0.16301100964410686,0.23499013020197826
2013,Entre Ríos,70 a 79,Varón,0.20832751802744826,0.41512316299385754
2013,Entre Ríos,70 a 79,Mujer,0.11304665610914849,0.3080359508794399
2013,Entre Ríos,80+,Varón,0.21220974934645548,0.692669381961057
2013,Entre Ríos,80+,Mujer,0.15917571234735414,0.4042023828927634
2013,Formosa,20 a 29,Varón,0.07768789423042657,0.5564876106912177
2013,Formosa,20 a 29,Mujer,0.027033058114699228,0.5183045798852329
2013,Formosa,30 a 39,Varón,0,NA
2013,Formosa,30 a 39,Mujer,0.04595285629224896,0.3433801581301387
2013,Formosa,40 a 49,Varón,0.060584187478947116,0.4334231207434632
2013,Formosa,40 a 49,Mujer,0.03309143686502177,0.6423326613064253
2013,Formosa,50 a 59,Varón,0.08670623145400594,0.4819233372181116
2013,Formosa,50 a 59,Mujer,0.1317701828091291,0.42539300376695827
2013,Formosa,60 a 69,Varón,0.1846234309623431,0.36754349748399007
2013,Formosa,60 a 69,Mujer,0.2018732229469811,0.3392306774489555
2013,Formosa,70 a 79,Varón,0.2366890380313199,0.470354137184213
2013,Formosa,70 a 79,Mujer,0.1584460934089917,0.5038478428905677
2013,Formosa,80+,Varón,0.23957942170484417,0.8197703728837928
2013,Formosa,80+,Mujer,0.1474960876369327,0.6014303753081516
2013,Jujuy,20 a 29,Varón,0.04002891095002232,0.5287075288295113
2013,Jujuy,20 a 29,Mujer,0.02278054937789265,0.5948605244926692
2013,Jujuy,30 a 39,Varón,0.03522579244463743,0.5236994169777833
2013,Jujuy,30 a 39,Mujer,0.07477848384498344,0.3147079943823756
2013,Jujuy,40 a 49,Varón,0.055188507697902775,0.5547616071767201
2013,Jujuy,40 a 49,Mujer,0.10642996193741465,0.371039052839862
2013,Jujuy,50 a 59,Varón,0.05325348009064422,0.4675298310587641
2013,Jujuy,50 a 59,Mujer,0.0796653981474833,0.3845559450263295
2013,Jujuy,60 a 69,Varón,0.1939823601652339,0.3073372745982769
2013,Jujuy,60 a 69,Mujer,0.24255870768310317,0.28203966697774785
2013,Jujuy,70 a 79,Varón,0.05113804315696128,0.7964646002715876
2013,Jujuy,70 a 79,Mujer,0.02129120879120879,0.7324145389385329
2013,Jujuy,80+,Varón,0.09022972598948242,0.9683042203716723
2013,Jujuy,80+,Mujer,0.32434847356664187,0.4118082798777572
2013,La Pampa,20 a 29,Varón,0.016448909478944354,0.989555087169548
2013,La Pampa,20 a 29,Mujer,0.06730196545562835,0.45893650823331916
2013,La Pampa,30 a 39,Varón,0.05789473684210526,0.4928777546615478
2013,La Pampa,30 a 39,Mujer,0.10640732265446223,0.32494246630228296
2013,La Pampa,40 a 49,Varón,0.06017191977077364,0.48800537403540983
2013,La Pampa,40 a 49,Mujer,0.09195491643995336,0.45261360864540684
2013,La Pampa,50 a 59,Varón,0.10202617894925586,0.47775006798112407
2013,La Pampa,50 a 59,Mujer,0.14000305017538509,0.4622470953081724
2013,La Pampa,60 a 69,Varón,0.11181199752628324,0.4491040151768907
2013,La Pampa,60 a 69,Mujer,0.1654115471000132,0.37692481414216167
2013,La Pampa,70 a 79,Varón,0.13608942512420155,0.5269255158617719
2013,La Pampa,70 a 79,Mujer,0.1296247005589566,0.47397555726780893
2013,La Pampa,80+,Varón,0.16504854368932037,0.7543037428279212
2013,La Pampa,80+,Mujer,0.09681555888010258,0.4801380873105324
2013,La Rioja,20 a 29,Varón,0.0011994722322178242,1.005164739358482
2013,La Rioja,20 a 29,Mujer,0.064214463840399,0.3437221954154693
2013,La Rioja,30 a 39,Varón,0.046095996460959965,0.476616483848497
2013,La Rioja,30 a 39,Mujer,0.06510133698681911,0.43015654923739055
2013,La Rioja,40 a 49,Varón,0.12220026350461133,0.3189692838845854
2013,La Rioja,40 a 49,Mujer,0.07450928027774069,0.6519948803351888
2013,La Rioja,50 a 59,Varón,0.13472518108223264,0.3470670318949541
2013,La Rioja,50 a 59,Mujer,0.18360156938105535,0.2880821627337113
2013,La Rioja,60 a 69,Varón,0.2791640278657378,0.3097180475782311
2013,La Rioja,60 a 69,Mujer,0.05399473222124671,0.45197931181966783
2013,La Rioja,70 a 79,Varón,0.2958639939101751,0.3951106733118821
2013,La Rioja,70 a 79,Mujer,0.28120805369127516,0.379555432819306
2013,La Rioja,80+,Varón,0.08845029239766082,0.7794606384163948
2013,La Rioja,80+,Mujer,0.19971212666426771,0.46215791586047444
2013,Mendoza,20 a 29,Varón,0.018614213480024448,0.5793310370625899
2013,Mendoza,20 a 29,Mujer,0.034012873761024603,0.42377554629390185
2013,Mendoza,30 a 39,Varón,0,NA
2013,Mendoza,30 a 39,Mujer,0.07289328708426852,0.3708514740825651
2013,Mendoza,40 a 49,Varón,0.11443998650118115,0.3746880400460445
2013,Mendoza,40 a 49,Mujer,0.08728472239381285,0.32377775030171513
2013,Mendoza,50 a 59,Varón,0.1535070140280561,0.2892955623295091
2013,Mendoza,50 a 59,Mujer,0.10913683727071792,0.329896247648751
2013,Mendoza,60 a 69,Varón,0.14788385341717755,0.32103379513716035
2013,Mendoza,60 a 69,Mujer,0.13826451638509268,0.24086422211988215
2013,Mendoza,70 a 79,Varón,0.2609331815964884,0.28311317550949516
2013,Mendoza,70 a 79,Mujer,0.13163513954832065,0.31250516282155844
2013,Mendoza,80+,Varón,0.6247777777777778,0.22363913988616224
2013,Mendoza,80+,Mujer,0.2630327913132732,0.40793206971594337
2013,Misiones,20 a 29,Varón,0.014895845455603398,0.8230384961805668
2013,Misiones,20 a 29,Mujer,0.06360992687540586,0.4981784927493566
2013,Misiones,30 a 39,Varón,0.03358778625954199,0.6988977585793813
2013,Misiones,30 a 39,Mujer,0.07642276422764228,0.3723243834596723
2013,Misiones,40 a 49,Varón,0.07376302742082363,0.5425670975651368
2013,Misiones,40 a 49,Mujer,0.09571658359314494,0.3294932091816392
2013,Misiones,50 a 59,Varón,0.13718309859154929,0.5156493181115789
2013,Misiones,50 a 59,Mujer,0.10311284046692606,0.39164863131438227
2013,Misiones,60 a 69,Varón,0.25670514343914447,0.28330737704050957
2013,Misiones,60 a 69,Mujer,0.2516497510901864,0.2642388017089118
2013,Misiones,70 a 79,Varón,0.3594048456821152,0.34933598961083784
2013,Misiones,70 a 79,Mujer,0.17375886524822695,0.42714977941895005
2013,Misiones,80+,Varón,0.22732626619552415,0.8227197808954736
2013,Misiones,80+,Mujer,0,NA
2013,Neuquén,20 a 29,Varón,0.02846887818797931,0.5801938590373188
2013,Neuquén,20 a 29,Mujer,0.14928419792063577,0.2782084546598537
2013,Neuquén,30 a 39,Varón,0.059740135206405524,0.41649065768679916
2013,Neuquén,30 a 39,Mujer,0.09518652758132956,0.29911130517146245
2013,Neuquén,40 a 49,Varón,0.0951286298637639,0.40493519450301374
2013,Neuquén,40 a 49,Mujer,0.10105599214145383,0.3887226482874203
2013,Neuquén,50 a 59,Varón,0.08512222360094304,0.4610231840915396
2013,Neuquén,50 a 59,Mujer,0.12913622690159005,0.30607496090132397
2013,Neuquén,60 a 69,Varón,0.42619912521313663,0.21598454106306159
2013,Neuquén,60 a 69,Mujer,0.18670595939751145,0.31070253728062186
2013,Neuquén,70 a 79,Varón,0.4462910912868141,0.2149731825531944
2013,Neuquén,70 a 79,Mujer,0.27996046454163576,0.2929787219712742
2013,Neuquén,80+,Varón,0.26221498371335505,0.6331143848949496
2013,Neuquén,80+,Mujer,0.3623476747077841,0.41615718438714683
2013,Río Negro,20 a 29,Varón,0.01336971976333532,0.7144423572750978
2013,Río Negro,20 a 29,Mujer,0.02162776086221062,0.6257420298838071
2013,Río Negro,30 a 39,Varón,0.006749841610214923,0.58557976203314
2013,Río Negro,30 a 39,Mujer,0.05551073099887042,0.30086962947106183
2013,Río Negro,40 a 49,Varón,0.07584716511090435,0.41187746775015743
2013,Río Negro,40 a 49,Mujer,0.20253795855037127,0.23717366726051667
2013,Río Negro,50 a 59,Varón,0.12878972608306916,0.3064015184234696
2013,Río Negro,50 a 59,Mujer,0.13206506754893851,0.2572906869883976
2013,Río Negro,60 a 69,Varón,0.16148295595919382,0.3317163129338696
2013,Río Negro,60 a 69,Mujer,0.13992148499975768,0.276768680223184
2013,Río Negro,70 a 79,Varón,0.14751205740501117,0.3290499771656553
2013,Río Negro,70 a 79,Mujer,0.21839702924338542,0.28240947245528003
2013,Río Negro,80+,Varón,0.1449967440850879,0.5519356762925836
2013,Río Negro,80+,Mujer,0.0886676875957121,0.4640605633340014
2013,Salta,20 a 29,Varón,0.02792594173008084,0.5720043441650008
2013,Salta,20 a 29,Mujer,0.06508451713526957,0.4300733071229106
2013,Salta,30 a 39,Varón,0.061673371342575174,0.37284295831249303
2013,Salta,30 a 39,Mujer,0.10375006425744102,0.23857284074214224
2013,Salta,40 a 49,Varón,0.11104079933388843,0.2709098173497864
2013,Salta,40 a 49,Mujer,0.16800235517320336,0.28238541874202516
2013,Salta,50 a 59,Varón,0.16429184927434096,0.30817466900376544
2013,Salta,50 a 59,Mujer,0.16629768728997826,0.27678759415926885
2013,Salta,60 a 69,Varón,0.19734738372093025,0.32239286298804176
2013,Salta,60 a 69,Mujer,0.2967075784141827,0.21692062752731955
2013,Salta,70 a 79,Varón,0.09584484411118002,0.6707707023740025
2013,Salta,70 a 79,Mujer,0.15382767071940026,0.4719994593841945
2013,Salta,80+,Varón,0.1466899970836979,0.9268442104384277
2013,Salta,80+,Mujer,0.26906974369447567,0.5106722254722453
2013,San Juan,20 a 29,Varón,0.024312856713727845,0.6713358785374376
2013,San Juan,20 a 29,Mujer,0.07407815565008485,0.48940206618841237
2013,San Juan,30 a 39,Varón,0.06819326461404157,0.5629059226084759
2013,San Juan,30 a 39,Mujer,0.04098268495615021,0.6155706132670489
2013,San Juan,40 a 49,Varón,0.0623964151985759,0.4802219927914434
2013,San Juan,40 a 49,Mujer,0.10931067243745382,0.3581745136878989
2013,San Juan,50 a 59,Varón,0.20984403483897104,0.32862097874890484
2013,San Juan,50 a 59,Mujer,0.1260472055391913,0.41529741957929517
2013,San Juan,60 a 69,Varón,0.2673302523995734,0.29684301477734615
2013,San Juan,60 a 69,Mujer,0.2559067562228368,0.25283966644889083
2013,San Juan,70 a 79,Varón,0.18240060297719993,0.4924749024804815
2013,San Juan,70 a 79,Mujer,0.33245041271405695,0.2367075489402475
2013,San Juan,80+,Varón,0.0064917500676223965,1.0684101756949873
2013,San Juan,80+,Mujer,0.3235505682635592,0.4391832991415707
2013,San Luis,20 a 29,Varón,0.05244627214601583,0.4611277917441319
2013,San Luis,20 a 29,Mujer,0.06669415197259926,0.4235283598052906
2013,San Luis,30 a 39,Varón,0.026511437908496735,0.7981725038112721
2013,San Luis,30 a 39,Mujer,0.0951892567545912,0.33610506627109765
2013,San Luis,40 a 49,Varón,0.11182696732627705,0.3519880142800647
2013,San Luis,40 a 49,Mujer,0.0968556745928055,0.3829865637359656
2013,San Luis,50 a 59,Varón,0.1355501321944275,0.3567754416178975
2013,San Luis,50 a 59,Mujer,0.1277238275698721,0.36085660544840625
2013,San Luis,60 a 69,Varón,0.2835506941522928,0.31346095376995325
2013,San Luis,60 a 69,Mujer,0.21651436031331592,0.26493429463427076
2013,San Luis,70 a 79,Varón,0.046511627906976744,0.6331403634411109
2013,San Luis,70 a 79,Mujer,0.20922570016474465,0.35664962220914587
2013,San Luis,80+,Varón,0.03229113275243465,1.046998083001966
2013,San Luis,80+,Mujer,0.18951296150824823,0.6922956879329412
2013,Santa Cruz,20 a 29,Varón,0.009648362416613276,0.7142233245828109
2013,Santa Cruz,20 a 29,Mujer,0.06114130434782608,0.4917514149038193
2013,Santa Cruz,30 a 39,Varón,0.051927684600304946,0.46095745080614026
2013,Santa Cruz,30 a 39,Mujer,0.11910504438856674,0.39202357568162416
2013,Santa Cruz,40 a 49,Varón,0.1429258613432746,0.4509846375448983
2013,Santa Cruz,40 a 49,Mujer,0.05937431152236175,0.35431230113872575
2013,Santa Cruz,50 a 59,Varón,0.2051862164984337,0.2659210928102303
2013,Santa Cruz,50 a 59,Mujer,0.19513181303574315,0.28194223903704885
2013,Santa Cruz,60 a 69,Varón,0.12363853979652903,0.4433223571401714
2013,Santa Cruz,60 a 69,Mujer,0.28114213994352055,0.31344421338421913
2013,Santa Cruz,70 a 79,Varón,0.17941952506596304,0.7314510890075433
2013,Santa Cruz,70 a 79,Mujer,0.16928251121076232,0.41892009238796535
2013,Santa Cruz,80+,Varón,0.1131993006993007,0.752762451731906
2013,Santa Cruz,80+,Mujer,0.4289405684754522,0.38210989135469403
2013,Santa Fe,20 a 29,Varón,0.008020557868823195,0.6261983977987402
2013,Santa Fe,20 a 29,Mujer,0.04126100647399784,0.3394596635878776
2013,Santa Fe,30 a 39,Varón,0.003234274393263992,1.0006599455378262
2013,Santa Fe,30 a 39,Mujer,0.06181043129388165,0.25746973174101145
2013,Santa Fe,40 a 49,Varón,0.08385223719818187,0.5164639664680581
2013,Santa Fe,40 a 49,Mujer,0.09399191576201532,0.2521562998945611
2013,Santa Fe,50 a 59,Varón,0.06097161159074287,0.3869385625031614
2013,Santa Fe,50 a 59,Mujer,0.1532483841181902,0.22681852585792361
2013,Santa Fe,60 a 69,Varón,0.14786208789533076,0.28942441508789996
2013,Santa Fe,60 a 69,Mujer,0.20445069134341207,0.18044604890029725
2013,Santa Fe,70 a 79,Varón,0.250136209066827,0.26287569253319887
2013,Santa Fe,70 a 79,Mujer,0.2893652376204719,0.1761254970238393
2013,Santa Fe,80+,Varón,0.11518796992481203,0.5648522227921315
2013,Santa Fe,80+,Mujer,0.17766508416055243,0.2930364758131725
2013,Santiago del Estero,20 a 29,Varón,0.01154755831748829,0.7194281436623635
2013,Santiago del Estero,20 a 29,Mujer,0.0347531081276763,0.5121621153819838
2013,Santiago del Estero,30 a 39,Varón,0.13182651773167886,0.32745704730471126
2013,Santiago del Estero,30 a 39,Mujer,0.10834733331661693,0.2645545322552766
2013,Santiago del Estero,40 a 49,Varón,0.11487933329475085,0.2918811782141468
2013,Santiago del Estero,40 a 49,Mujer,0.20386947733179323,0.2338956201120658
2013,Santiago del Estero,50 a 59,Varón,0.1655407859373865,0.2879301464234628
2013,Santiago del Estero,50 a 59,Mujer,0.19747142489617406,0.24602313521182884
2013,Santiago del Estero,60 a 69,Varón,0.2329099738513261,0.35308544577749357
2013,Santiago del Estero,60 a 69,Mujer,0.2565869477097689,0.24583879473974057
2013,Santiago del Estero,70 a 79,Varón,0.1685647222463705,0.5772104567819236
2013,Santiago del Estero,70 a 79,Mujer,0.18699956325520453,0.39743157349318964
2013,Santiago del Estero,80+,Varón,0.2411282984531392,0.6789184386046259
2013,Santiago del Estero,80+,Mujer,0.40182252115426337,0.40990131976714955
2013,Tierra del Fuego,20 a 29,Varón,0.010366586538461538,0.9954901565134133
2013,Tierra del Fuego,20 a 29,Mujer,0.047819623389494546,0.36571087702292593
2013,Tierra del Fuego,30 a 39,Varón,0.09014534151054356,0.27947950143308475
2013,Tierra del Fuego,30 a 39,Mujer,0.09841791658105609,0.2784563978220565
2013,Tierra del Fuego,40 a 49,Varón,0.06060269098187479,0.4671817115414133
2013,Tierra del Fuego,40 a 49,Mujer,0.14175526370648323,0.26500766271946297
2013,Tierra del Fuego,50 a 59,Varón,0.09487723552591695,0.36993520824365206
2013,Tierra del Fuego,50 a 59,Mujer,0.1685802296275553,0.27325762823668515
2013,Tierra del Fuego,60 a 69,Varón,0.31184547358622294,0.2269858566457696
2013,Tierra del Fuego,60 a 69,Mujer,0.19853148828014686,0.30499698252434504
2013,Tierra del Fuego,70 a 79,Varón,0.3306613226452906,0.38482027330309715
2013,Tierra del Fuego,70 a 79,Mujer,0.24149377593360996,0.425029727502849
2013,Tierra del Fuego,80+,Varón,0.0696969696969697,1.0838496366010224
2013,Tierra del Fuego,80+,Mujer,0.33858267716535434,0.537440650838635
2013,Tucumán,20 a 29,Varón,0,NA
2013,Tucumán,20 a 29,Mujer,0.04660436713545522,0.3275061414995355
2013,Tucumán,30 a 39,Varón,0.054882780351306226,0.37834430641769606
2013,Tucumán,30 a 39,Mujer,0.08218902806617992,0.28231764262179854
2013,Tucumán,40 a 49,Varón,0.0878823996821613,0.3570806696062243
2013,Tucumán,40 a 49,Mujer,0.13262068556517614,0.2720019158715786
2013,Tucumán,50 a 59,Varón,0.16569122484890214,0.30874599035378364
2013,Tucumán,50 a 59,Mujer,0.1841879218161101,0.27631526600763007
2013,Tucumán,60 a 69,Varón,0.16215034965034963,0.3049284104448025
2013,Tucumán,60 a 69,Mujer,0.15093833226665565,0.25460651552619235
2013,Tucumán,70 a 79,Varón,0.23696197348891962,0.3341743521365122
2013,Tucumán,70 a 79,Mujer,0.1861175660555986,0.27893617766715173
