anio_enfr,prov_nombre,grupo_edad_10,sexo,prev_dm,prev_dm_cv
2013,Tucumán,80+,Varón,0.0614162806088683,0.9856670305045384
2013,Tucumán,80+,Mujer,0.1679850513858611,0.42358155401238956
2018,Buenos Aires,20 a 29,Varón,0.031406812734677186,0.46179738993819297
2018,Buenos Aires,30 a 39,Varón,0.03133911347815147,0.3340085450647414
2018,Buenos Aires,40 a 49,Varón,0.1542152566882152,0.18337154289103563
2018,Buenos Aires,50 a 59,Varón,0.21632825879512896,0.14896325895110576
2018,Buenos Aires,60 a 69,Varón,0.1877279077264749,0.1603704010611875
2018,Buenos Aires,70 a 79,Varón,0.2595522607070172,0.1708794232206706
2018,Buenos Aires,80+,Varón,0.2311422953853271,0.3243929847658509
2018,Buenos Aires,20 a 29,Mujer,0.08949345351362512,0.2287114183789944
2018,Buenos Aires,30 a 39,Mujer,0.12723625687730336,0.17266105065703372
2018,Buenos Aires,40 a 49,Mujer,0.148961081992374,0.1485939206231412
2018,Buenos Aires,50 a 59,Mujer,0.1497939537837301,0.16085146730052133
2018,Buenos Aires,60 a 69,Mujer,0.21558321794242571,0.12724264254378187
2018,Buenos Aires,70 a 79,Mujer,0.1893977783018978,0.15541668878075918
2018,Buenos Aires,80+,Mujer,0.1589818567181168,0.21683153772025066
2018,CABA,20 a 29,Varón,0.031829997084831405,0.6269437419337718
2018,CABA,30 a 39,Varón,0.023369306115372947,0.5605986765319709
2018,CABA,40 a 49,Varón,0.04456606276878031,0.5212198096461972
2018,CABA,50 a 59,Varón,0.1418313504903181,0.28182366627206495
2018,CABA,60 a 69,Varón,0.2532109951212787,0.19769159995386046
2018,CABA,70 a 79,Varón,0.20707576508291253,0.24460464332791046
2018,CABA,80+,Varón,0.24562820880352348,0.35029864140365163
2018,CABA,20 a 29,Mujer,0.05342532301503426,0.44890190813208664
2018,CABA,30 a 39,Mujer,0.030093019578908534,0.4602426542587099
2018,CABA,40 a 49,Mujer,0.030668471668508928,0.4645541072437835
2018,CABA,50 a 59,Mujer,0.12112328430551368,0.33144013016916835
2018,CABA,60 a 69,Mujer,0.1385816612241369,0.2781056422594355
2018,CABA,70 a 79,Mujer,0.08465566041517997,0.342170091242512
2018,CABA,80+,Mujer,0.264139690993315,0.2685698291704091
2018,Catamarca,20 a 29,Varón,0.042173845193508114,0.6964442848626433
2018,Catamarca,30 a 39,Varón,0.10581133358840283,0.531485025721148
2018,Catamarca,40 a 49,Varón,0.16821938392186325,0.3799715781648636
2018,Catamarca,50 a 59,Varón,0.1336218316700521,0.4369160985712686
2018,Catamarca,60 a 69,Varón,0.10565425350187906,0.6066874740798075
2018,Catamarca,70 a 79,Varón,0.13702928870292888,0.5404327623886132
2018,Catamarca,80+,Varón,0.10647639956092206,1.3432321968652665
2018,Catamarca,20 a 29,Mujer,0.12760997017176948,0.2904753921757511
2018,Catamarca,30 a 39,Mujer,0.06067460915900065,0.5078567620040698
2018,Catamarca,40 a 49,Mujer,0.16971481711097333,0.3494226305088665
2018,Catamarca,50 a 59,Mujer,0.1573792081652811,0.31633009341593915
2018,Catamarca,60 a 69,Mujer,0.0919348731541083,0.48280864751461955
2018,Catamarca,70 a 79,Mujer,0.2629502572898799,0.4970108794858123
2018,Catamarca,80+,Mujer,0.24158342582315945,0.5065086225656742
2018,Chaco,20 a 29,Varón,0.017817844359008354,0.6690453226976634
2018,Chaco,30 a 39,Varón,0.026209605427602214,0.6988989486162369
2018,Chaco,40 a 49,Varón,0.11277706491360673,0.33792642982810284
2018,Chaco,50 a 59,Varón,0.10530097148033611,0.4543842544328026
2018,Chaco,60 a 69,Varón,0.25335665765499693,0.2804466725680476
2018,Chaco,70 a 79,Varón,0.1439463250991156,0.452482180626741
2018,Chaco,80+,Varón,0.042879678760935035,1.2245731524476289
2018,Chaco,20 a 29,Mujer,0.03313716070141725,0.42896727447557503
2018,Chaco,30 a 39,Mujer,0.07565067419253685,0.2633421688786497
2018,Chaco,40 a 49,Mujer,0.09917627000267044,0.3925279551284965
2018,Chaco,50 a 59,Mujer,0.16410206702692223,0.2207283681050417
2018,Chaco,60 a 69,Mujer,0.19032737174330094,0.3702551383994769
2018,Chaco,70 a 79,Mujer,0.30278239566016274,0.26163498833729637
2018,Chaco,80+,Mujer,0.4488573021181717,0.4711984426412644
2018,Chubut,20 a 29,Varón,0.011971195035543104,1.2210298690511678
2018,Chubut,30 a 39,Varón,0.08434110136502829,0.34063854582402286
2018,Chubut,40 a 49,Varón,0.1141157382368848,0.35933376519554955
2018,Chubut,50 a 59,Varón,0.14104237361872443,0.4792572770396518
2018,Chubut,60 a 69,Varón,0.2161430424727847,0.40839219869204324
2018,Chubut,70 a 79,Varón,0.16850886339937435,0.49043502012024504
2018,Chubut,80+,Varón,0.41632278771205866,0.4186529779407114
2018,Chubut,20 a 29,Mujer,0.08895436808154814,0.3221641520073274
2018,Chubut,30 a 39,Mujer,0.1707971961506475,0.23300111195464127
2018,Chubut,40 a 49,Mujer,0.06555664588015574,0.5218484660733705
2018,Chubut,50 a 59,Mujer,0.19577937019262376,0.4094513527280877
2018,Chubut,60 a 69,Mujer,0.2694450396400257,0.20514394286775625
2018,Chubut,70 a 79,Mujer,0.12293931953700456,0.5831519753761452
2018,Chubut,80+,Mujer,0.13424657534246576,0.5982259215534301
2018,Córdoba,20 a 29,Varón,0.02023323755945626,0.4834608358327421
2018,Córdoba,30 a 39,Varón,0.05778899221289786,0.4236643716553422
2018,Córdoba,40 a 49,Varón,0.18327470194965065,0.3352424164749663
2018,Córdoba,50 a 59,Varón,0.1904524254018718,0.25262211445884447
2018,Córdoba,60 a 69,Varón,0.21103332065821162,0.23217096596048448
2018,Córdoba,70 a 79,Varón,0.19666839023435861,0.35629617668074404
2018,Córdoba,80+,Varón,0.21744609983346086,0.4593568834101607
2018,Córdoba,20 a 29,Mujer,0.08525651281230835,0.35644665602738723
2018,Córdoba,30 a 39,Mujer,0.11036222312747143,0.27154906389617717
2018,Córdoba,40 a 49,Mujer,0.1112356429660889,0.2735181814340842
2018,Córdoba,50 a 59,Mujer,0.21956616459773257,0.27935971877876475
2018,Córdoba,60 a 69,Mujer,0.29286469748018273,0.1641697558004702
2018,Córdoba,70 a 79,Mujer,0.1952205292702486,0.3151410504944173
2018,Córdoba,80+,Mujer,0.0820328442328248,0.6963813560158558
2018,Corrientes,20 a 29,Varón,0.057415133038467445,0.6469820672954647
2018,Corrientes,30 a 39,Varón,0.0997834325933947,0.44920809370521825
2018,Corrientes,40 a 49,Varón,0.06623874659065275,0.512266850982037
2018,Corrientes,50 a 59,Varón,0.10164012612278424,0.5343207974866693
2018,Corrientes,60 a 69,Varón,0.14001380262249827,0.38708014701646293
2018,Corrientes,70 a 79,Varón,0.24595860401873396,0.3476133706850465
2018,Corrientes,80+,Varón,0.2245154343144293,0.5459241557198076
2018,Corrientes,20 a 29,Mujer,0.10952901060258938,0.3518590776389995
2018,Corrientes,30 a 39,Mujer,0.1526216745720767,0.2754981688704802
2018,Corrientes,40 a 49,Mujer,0.10291524017014213,0.4238527987464626
2018,Corrientes,50 a 59,Mujer,0.1944432534408095,0.24992857453884695
2018,Corrientes,60 a 69,Mujer,0.29551559033049163,0.2592656773663805
2018,Corrientes,70 a 79,Mujer,0.2504792654626173,0.37758548345190046
2018,Corrientes,80+,Mujer,0.32025468938220614,0.29516841806439614
2018,Entre Ríos,20 a 29,Varón,0.0161081456681722,0.6143804996065795
2018,Entre Ríos,30 a 39,Varón,0.01350942502729509,0.5360557488880755
2018,Entre Ríos,40 a 49,Varón,0.08914498499269698,0.37086482615926375
2018,Entre Ríos,50 a 59,Varón,0.058746677478938594,0.4039620921862319
2018,Entre Ríos,60 a 69,Varón,0.19148488461808236,0.20554403385302286
2018,Entre Ríos,70 a 79,Varón,0.2586394915955327,0.19474287189697959
2018,Entre Ríos,80+,Varón,0.14195245518316446,0.6421095827598223
2018,Entre Ríos,20 a 29,Mujer,0.05571500720611966,0.28063909547561505
2018,Entre Ríos,30 a 39,Mujer,0.11434404082858,0.19302806849833118
2018,Entre Ríos,40 a 49,Mujer,0.13051924624649627,0.27894739351033593
2018,Entre Ríos,50 a 59,Mujer,0.21748093851238587,0.2434540012478929
2018,Entre Ríos,60 a 69,Mujer,0.19169020224804292,0.19954531155762922
2018,Entre Ríos,70 a 79,Mujer,0.22742048569061127,0.25900878428168667
2018,Entre Ríos,80+,Mujer,0.20919421487603307,0.27804640066360126
2018,Formosa,20 a 29,Varón,0,NA
2018,Formosa,30 a 39,Varón,0.06832711774107618,0.5873490176215453
2018,Formosa,40 a 49,Varón,0.09006661952435893,0.449606097072368
2018,Formosa,50 a 59,Varón,0.2742040638922091,0.22562434942313025
2018,Formosa,60 a 69,Varón,0.28146278020044374,0.2717329688515592
2018,Formosa,70 a 79,Varón,0.20138180994450108,0.34965377072091697
2018,Formosa,80+,Varón,0.31497418244406195,0.4840654978987575
2018,Formosa,20 a 29,Mujer,0.035643253428242434,0.7569327504540885
2018,Formosa,30 a 39,Mujer,0.08466344872516213,0.3372915770268757
2018,Formosa,40 a 49,Mujer,0.13099648522846016,0.34017530620041186
2018,Formosa,50 a 59,Mujer,0.23595114955017601,0.2433769693325469
2018,Formosa,60 a 69,Mujer,0.10194331983805668,0.3498718078052313
2018,Formosa,70 a 79,Mujer,0.23861215379933043,0.2644876420057472
2018,Formosa,80+,Mujer,0.5210176991150443,0.21971204478383713
2018,Jujuy,20 a 29,Varón,0.008697675250997728,1.2309447664591395
2018,Jujuy,30 a 39,Varón,0.06244925075662508,0.5592180514784665
2018,Jujuy,40 a 49,Varón,0.09310887443959502,0.3652052773668786
2018,Jujuy,50 a 59,Varón,0.12299584087373401,0.35934439165599097
2018,Jujuy,60 a 69,Varón,0.17319689175878297,0.36580239932222597
2018,Jujuy,70 a 79,Varón,0.08573535738430337,0.7752631935166651
2018,Jujuy,80+,Varón,0.2735294117647059,0.8013932299796
2018,Jujuy,20 a 29,Mujer,0.04650540779993648,0.594292822469282
2018,Jujuy,30 a 39,Mujer,0.11320043461871078,0.3718570568668163
2018,Jujuy,40 a 49,Mujer,0.07838944076526858,0.34554594706496444
2018,Jujuy,50 a 59,Mujer,0.16043623729249776,0.30560974265029994
2018,Jujuy,60 a 69,Mujer,0.22928973760131885,0.22233052372942497
2018,Jujuy,70 a 79,Mujer,0.11220784058105969,0.5003242335945742
2018,Jujuy,80+,Mujer,0.12646870326853238,0.6283122713412739
2018,La Pampa,20 a 29,Varón,0.08204930662557781,0.5951406406606992
2018,La Pampa,30 a 39,Varón,0.15793944542200108,0.3979976944201421
2018,La Pampa,40 a 49,Varón,0.2036520769445219,0.2930128955432627
2018,La Pampa,50 a 59,Varón,0.10007468259895444,0.37387700018695713
2018,La Pampa,60 a 69,Varón,0.22965699208443272,0.3541635345942497
2018,La Pampa,70 a 79,Varón,0.3111392049445147,0.3441087648205707
2018,La Pampa,80+,Varón,0.3382352941176471,0.4971947926233753
2018,La Pampa,20 a 29,Mujer,0.08110052148894084,0.44975001030645295
2018,La Pampa,30 a 39,Mujer,0.18974762630983422,0.2695182655612524
2018,La Pampa,40 a 49,Mujer,0.04547799808358517,0.6699086857140163
2018,La Pampa,50 a 59,Mujer,0.05111332160073456,0.46042423022137363
2018,La Pampa,60 a 69,Mujer,0.3231262758821814,0.2614044103118074
2018,La Pampa,70 a 79,Mujer,0.14956088609254162,0.4463577379708515
2018,La Pampa,80+,Mujer,0.17718763604701784,0.6094318315059277
2018,La Rioja,20 a 29,Varón,0.009793322734499205,0.6706635191871191
2018,La Rioja,30 a 39,Varón,0.12405794837752353,0.3979199622167794
2018,La Rioja,40 a 49,Varón,0.03820119294953421,0.6377898060103198
2018,La Rioja,50 a 59,Varón,0.21731951197137878,0.45095675802154606
2018,La Rioja,60 a 69,Varón,0.43407610007239966,0.2481936769986371
2018,La Rioja,70 a 79,Varón,0.4547053649956025,0.37254482346569157
2018,La Rioja,80+,Varón,0,NA
2018,La Rioja,20 a 29,Mujer,0.11713910268443777,0.5147709113286039
2018,La Rioja,30 a 39,Mujer,0.09455726263752241,0.39628330579602633
2018,La Rioja,40 a 49,Mujer,0.16585198524997857,0.30808690409660083
2018,La Rioja,50 a 59,Mujer,0.2702777932416634,0.23033433407323253
2018,La Rioja,60 a 69,Mujer,0.21614181898260296,0.3328735679666073
2018,La Rioja,70 a 79,Mujer,0.26831222952396216,0.4623270690133111
2018,La Rioja,80+,Mujer,0.22894640904119576,0.5708660296957696
2018,Mendoza,20 a 29,Varón,0.03655759040624709,0.6848088731125274
2018,Mendoza,30 a 39,Varón,0.030077012343074163,0.9190130089136453
2018,Mendoza,40 a 49,Varón,0.07180989961121105,0.4290639621339239
2018,Mendoza,50 a 59,Varón,0.1493397805467733,0.3230850956119971
2018,Mendoza,60 a 69,Varón,0.3842104360649553,0.22204032004037258
2018,Mendoza,70 a 79,Varón,0.2745274527452745,0.31682240549828505
2018,Mendoza,80+,Varón,0.14618214104515476,0.542177265707366
2018,Mendoza,20 a 29,Mujer,0.05719829320040698,0.612242647206955
2018,Mendoza,30 a 39,Mujer,0.16526734749636324,0.39613940643172024
2018,Mendoza,40 a 49,Mujer,0.17738303178108075,0.33279579023080474
2018,Mendoza,50 a 59,Mujer,0.1422179154672671,0.36262062544881546
2018,Mendoza,60 a 69,Mujer,0.13958181122360228,0.2442891616540238
2018,Mendoza,70 a 79,Mujer,0.1723545579477783,0.26525593245914614
2018,Mendoza,80+,Mujer,0.0919966301600674,0.6998149675222505
2018,Misiones,20 a 29,Varón,0.06997438481055686,0.3589956096609128
2018,Misiones,30 a 39,Varón,0.05729410493716014,0.45066238111412776
2018,Misiones,40 a 49,Varón,0.154908961877093,0.33200908602075624
2018,Misiones,50 a 59,Varón,0.13081857235332195,0.4603705825670311
2018,Misiones,60 a 69,Varón,0.20419071446848436,0.25518144229122613
2018,Misiones,70 a 79,Varón,0.21594382486575794,0.5840968755614846
2018,Misiones,80+,Varón,0,NA
2018,Misiones,20 a 29,Mujer,0.13191425777005,0.28010860712017355
2018,Misiones,30 a 39,Mujer,0.09863797125442095,0.25771701931964053
2018,Misiones,40 a 49,Mujer,0.18533117218006337,0.35775951375062703
2018,Misiones,50 a 59,Mujer,0.3158012834896558,0.18778196352777207
2018,Misiones,60 a 69,Mujer,0.19477987421383647,0.21357182568469335
2018,Misiones,70 a 79,Mujer,0.13128651621033338,0.3850260453966745
2018,Misiones,80+,Mujer,0.31378441256300893,0.514836456095523
2018,Neuquén,20 a 29,Varón,0.021799928289709572,0.9147594414099764
2018,Neuquén,30 a 39,Varón,0.03269444960089103,0.47603620027770216
2018,Neuquén,40 a 49,Varón,0.07413729339136867,0.39534552216885976
2018,Neuquén,50 a 59,Varón,0.12813295804851896,0.3104335969001627
2018,Neuquén,60 a 69,Varón,0.260544318125892,0.2577081285230422
2018,Neuquén,70 a 79,Varón,0.3309118508077632,0.4841390822103969
2018,Neuquén,80+,Varón,0,NA
2018,Neuquén,20 a 29,Mujer,0.12729178857031404,0.34517195236788273
2018,Neuquén,30 a 39,Mujer,0.16056728513542334,0.2637021235579114
2018,Neuquén,40 a 49,Mujer,0.17855750487329436,0.2691591486070383
2018,Neuquén,50 a 59,Mujer,0.15362306831834943,0.31507125625599436
2018,Neuquén,60 a 69,Mujer,0.3144394346985943,0.21195138921048995
2018,Neuquén,70 a 79,Mujer,0.15920472382091339,0.4388100158814665
2018,Neuquén,80+,Mujer,0.5670353982300885,0.22130468556134514
2018,Río Negro,20 a 29,Varón,0.014138245331411493,0.6589101976614858
2018,Río Negro,30 a 39,Varón,0.02586206896551724,0.5107200091786641
2018,Río Negro,40 a 49,Varón,0.078536847767617,0.2981622134165949
2018,Río Negro,50 a 59,Varón,0.20282607872106678,0.2890313383092199
2018,Río Negro,60 a 69,Varón,0.20291323180103396,0.22425968733493992
2018,Río Negro,70 a 79,Varón,0.2275274602107151,0.2571460410921431
2018,Río Negro,80+,Varón,0.10551948051948051,1.0570330863487194
2018,Río Negro,20 a 29,Mujer,0.1315735125697013,0.23900669817043432
2018,Río Negro,30 a 39,Mujer,0.09385297845373891,0.29325276249893156
2018,Río Negro,40 a 49,Mujer,0.1412141025942564,0.2544010037198842
2018,Río Negro,50 a 59,Mujer,0.24926357581967212,0.3081939126628651
2018,Río Negro,60 a 69,Mujer,0.25939793320353455,0.182911295753615
2018,Río Negro,70 a 79,Mujer,0.14089731512011305,0.22602971588112172
2018,Río Negro,80+,Mujer,0.3052695336159903,0.37686289502881143
2018,Salta,20 a 29,Varón,0.023414596512883815,0.6187992056743571
2018,Salta,30 a 39,Varón,0.03528770960588258,0.4311069076999632
2018,Salta,40 a 49,Varón,0.1310201192453241,0.2376209503362627
2018,Salta,50 a 59,Varón,0.13896749849927106,0.26745868177073057
2018,Salta,60 a 69,Varón,0.15066328893247255,0.29949891234181025
2018,Salta,70 a 79,Varón,0.11421344971235865,0.5447178049315509
2018,Salta,80+,Varón,0.3868731563421829,0.46417106991174445
2018,Salta,20 a 29,Mujer,0.0534604099554753,0.4471745058251006
2018,Salta,30 a 39,Mujer,0.09595116810117689,0.28493129359412955
2018,Salta,40 a 49,Mujer,0.1812630347041966,0.282877900534174
2018,Salta,50 a 59,Mujer,0.1945446200249164,0.209807635661036
2018,Salta,60 a 69,Mujer,0.22029395276281474,0.26046511304151526
2018,Salta,70 a 79,Mujer,0.22934319755688418,0.3218273666248508
2018,Salta,80+,Mujer,0.13468917881811204,0.7370571281971975
2018,San Juan,20 a 29,Varón,0.05098750079042219,0.5501092565449847
2018,San Juan,30 a 39,Varón,0.08272205222785765,0.5010308198497782
2018,San Juan,40 a 49,Varón,0.09829905063291139,0.4764126609395871
2018,San Juan,50 a 59,Varón,0.3237238020697452,0.2530708218253462
2018,San Juan,60 a 69,Varón,0.20674527008500138,0.37045370875582906
2018,San Juan,70 a 79,Varón,0.4882,0.24394877214134672
2018,San Juan,80+,Varón,0.1960239418554938,0.8678051377728448
2018,San Juan,20 a 29,Mujer,0.031087851136160315,0.7351204422784712
2018,San Juan,30 a 39,Mujer,0.056177800100452036,0.46848555930271385
2018,San Juan,40 a 49,Mujer,0.2781436599929751,0.21879455558588395
2018,San Juan,50 a 59,Mujer,0.202524277793095,0.2798666412229757
2018,San Juan,60 a 69,Mujer,0.28380789267109113,0.2675229371826581
2018,San Juan,70 a 79,Mujer,0.37332339791356184,0.22915817790138646
2018,San Juan,80+,Mujer,0.07900983384198033,0.9129612214650739
2018,San Luis,20 a 29,Varón,0.05240920029100677,0.662124275968595
2018,San Luis,30 a 39,Varón,0.06495765275257108,0.5019331756046715
2018,San Luis,40 a 49,Varón,0.11567438086775103,0.4863770207178781
2018,San Luis,50 a 59,Varón,0.13893301562086313,0.4185163043497326
2018,San Luis,60 a 69,Varón,0.4122963624191029,0.17970337332412942
2018,San Luis,70 a 79,Varón,0.43662200568412507,0.2602593115251987
2018,San Luis,80+,Varón,0.46662584200857316,0.5301025236618561
2018,San Luis,20 a 29,Mujer,0.17043528320593598,0.2763472237376339
2018,San Luis,30 a 39,Mujer,0.16140578394501362,0.26282837954238025
2018,San Luis,40 a 49,Mujer,0.21805644523154602,0.22301654061657242
2018,San Luis,50 a 59,Mujer,0.12905739781007677,0.29683188310820463
2018,San Luis,60 a 69,Mujer,0.2580340264650284,0.2092425855546756
2018,San Luis,70 a 79,Mujer,0.24598425196850393,0.3095444770847138
2018,San Luis,80+,Mujer,0.2777212614445575,0.3405477114593653
2018,Santa Cruz,20 a 29,Varón,0.11629901540361591,0.45095805602355865
2018,Santa Cruz,30 a 39,Varón,0.033198896200382084,0.619434295119781
2018,Santa Cruz,40 a 49,Varón,0.029248116598552365,0.7576415500554644
2018,Santa Cruz,50 a 59,Varón,0.15027047427349352,0.37814802463225927
2018,Santa Cruz,60 a 69,Varón,0.3383576253110558,0.24922167441697254
2018,Santa Cruz,70 a 79,Varón,0.8240396530359355,0.2373088724167319
2018,Santa Cruz,80+,Varón,0.18091603053435115,1.1085738858318097
2018,Santa Cruz,20 a 29,Mujer,0.10613443089307871,0.3918604495012704
2018,Santa Cruz,30 a 39,Mujer,0.08665204184947688,0.3915971961050463
2018,Santa Cruz,40 a 49,Mujer,0.21991701244813278,0.21361247097985606
2018,Santa Cruz,50 a 59,Mujer,0.1637153073386685,0.4126185162828344
2018,Santa Cruz,60 a 69,Mujer,0.2682926829268293,0.36080493349799536
2018,Santa Cruz,70 a 79,Mujer,0.29686558167570826,0.3329252461768163
2018,Santa Cruz,80+,Mujer,0.3497067448680352,0.6456600434235804
2018,Santa Fe,20 a 29,Varón,0.03997868057505342,0.4779083062315755
2018,Santa Fe,30 a 39,Varón,0.044621487972732604,0.4019746537368702
2018,Santa Fe,40 a 49,Varón,0.13751750344258581,0.25785149559134923
2018,Santa Fe,50 a 59,Varón,0.2253305591991195,0.24745084403272666
2018,Santa Fe,60 a 69,Varón,0.2762224442415922,0.2559818446578409
2018,Santa Fe,70 a 79,Varón,0.21524168762224086,0.2450069904375628
2018,Santa Fe,80+,Varón,0.15387521249134295,0.5638262107975462
2018,Santa Fe,20 a 29,Mujer,0.12119407887983247,0.2698663910946941
2018,Santa Fe,30 a 39,Mujer,0.07437075027475228,0.2764987393125265
2018,Santa Fe,40 a 49,Mujer,0.0870604714064915,0.31402175966730483
2018,Santa Fe,50 a 59,Mujer,0.19938701471998665,0.23326054436523624
2018,Santa Fe,60 a 69,Mujer,0.2553560624284704,0.20967502715021122
2018,Santa Fe,70 a 79,Mujer,0.21629774108681846,0.3003547399237675
2018,Santa Fe,80+,Mujer,0.19445117029862793,0.4386453707960823
2018,Santiago del Estero,20 a 29,Varón,0,NA
2018,Santiago del Estero,30 a 39,Varón,0.07542418610228431,0.46674060541897233
2018,Santiago del Estero,40 a 49,Varón,0.08906147711718146,0.440731987956951
2018,Santiago del Estero,50 a 59,Varón,0.24761124761124761,0.3244480808128365
2018,Santiago del Estero,60 a 69,Varón,0.35112110276282316,0.32020342978448346
2018,Santiago del Estero,70 a 79,Varón,0.11177194421657095,0.7545397309513172
2018,Santiago del Estero,80+,Varón,0.29148124602670056,0.6541393986279128
2018,Santiago del Estero,20 a 29,Mujer,0.1397792082179902,0.35693267570678383
2018,Santiago del Estero,30 a 39,Mujer,0.09760153651566965,0.3659614182636426
2018,Santiago del Estero,40 a 49,Mujer,0.22424982329884985,0.3090524579906817
2018,Santiago del Estero,50 a 59,Mujer,0.20683030112923462,0.42161058938439555
2018,Santiago del Estero,60 a 69,Mujer,0.21254456113305714,0.3531074506785225
2018,Santiago del Estero,70 a 79,Mujer,0.1745860331173506,0.4379519434994065
2018,Santiago del Estero,80+,Mujer,0.05210739030023095,0.843734892515185
2018,Tierra del Fuego,20 a 29,Varón,0.07520788873353447,0.6904880802835712
2018,Tierra del Fuego,30 a 39,Varón,0.09142481295732961,0.5343583466178267
2018,Tierra del Fuego,40 a 49,Varón,0.243388698153475,0.3113333474080868
2018,Tierra del Fuego,50 a 59,Varón,0.34224066390041497,0.33130701412225577
2018,Tierra del Fuego,60 a 69,Varón,0.12469135802469136,0.7184817020063623
2018,Tierra del Fuego,70 a 79,Varón,0.4293213348331459,0.4730974491965634
2018,Tierra del Fuego,80+,Varón,0.2584745762711864,1.468599741979009
2018,Tierra del Fuego,20 a 29,Mujer,0.04001964154186104,0.721119682543176
2018,Tierra del Fuego,30 a 39,Mujer,0.08343537793610152,0.4108338838585276
2018,Tierra del Fuego,40 a 49,Mujer,0.18967935871743488,0.42764383874855927
2018,Tierra del Fuego,50 a 59,Mujer,0.28204476093591047,0.33920530317249736
2018,Tierra del Fuego,60 a 69,Mujer,0.2833030852994555,0.48756292548356606
2018,Tierra del Fuego,70 a 79,Mujer,0.17879161528976573,1.0276413765670596
2018,Tierra del Fuego,80+,Mujer,0,NA
2018,Tucumán,20 a 29,Varón,0.05372133252677046,0.4461646013479777
2018,Tucumán,30 a 39,Varón,0.03270650669127827,0.7842505809585574
2018,Tucumán,40 a 49,Varón,0.1219367040059249,0.38709643948902417
2018,Tucumán,50 a 59,Varón,0.3151330024182258,0.25176184566542187
2018,Tucumán,60 a 69,Varón,0.233310661452134,0.3103950448996491
2018,Tucumán,70 a 79,Varón,0.08984615384615384,0.7824397163817325
2018,Tucumán,80+,Varón,0.027992754816400463,1.267165050368408
2018,Tucumán,20 a 29,Mujer,0.10223619785051723,0.2730763350946627
2018,Tucumán,30 a 39,Mujer,0.15112091142962147,0.2249129984980838
2018,Tucumán,40 a 49,Mujer,0.16240172131480304,0.2860405918273212
2018,Tucumán,50 a 59,Mujer,0.17762683731190076,0.2847313814203702
2018,Tucumán,60 a 69,Mujer,0.22691477980251504,0.24639631963123856
2018,Tucumán,70 a 79,Mujer,0.20428539993398614,0.3303810539329133
2018,Tucumán,80+,Mujer,0.04041057140547968,1.058012178234828
